Province,Date,count,mosquito,mosquito_lag1,mosquito_lag2,W1_lag1,W2_lag1,W1_lag2,W2_lag2,W3_lag1,W3_lag2,W4_lag1,W4_lag2,W5_lag1,W5_lag2,W6_lag1,W6_lag2,W7_lag1,W7_lag2,W8_lag1,W8_lag2,W9_lag1,W9_lag2,W10_lag1,W10_lag2,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,log_dengue,log_lag_dengue,Unnamed: 0,Unnamed: 0.1,date_x,Dengue,M_cat1,M_cat2,M_cat3,M_cat4,Provincecol_x,Ml_cat1,Ml_cat2,Ml_cat3,Ml_cat4,Ml2_cat1,Ml2_cat2,Ml2_cat3,Ml2_cat4,lag_dengue,date_y,year,Provincecol_y,W1_cat1,W1_cat2,W1_cat3,W1_cat4,W1l_cat1,W1l_cat2,W1l_cat3,W1l_cat4,W1ll_cat1,W1ll_cat2,W1ll_cat3,W1ll_cat4,W2_cat1,W2_cat2,W2_cat3,W2_cat4,W2l_cat1,W2l_cat2,W2l_cat3,W2l_cat4,W2ll_cat1,W2ll_cat2,W2ll_cat3,W2ll_cat4,W3_cat1,W3_cat2,W3_cat3,W3_cat4,W3l_cat1,W3l_cat2,W3l_cat3,W3l_cat4,W3ll_cat1,W3ll_cat2,W3ll_cat3,W3ll_cat4,W4_cat1,W4_cat2,W4_cat3,W4_cat4,W4l_cat1,W4l_cat2,W4l_cat3,W4l_cat4,W4ll_cat1,W4ll_cat2,W4ll_cat3,W4ll_cat4,W5_cat1,W5_cat2,W5_cat3,W5_cat4,W5l_cat1,W5l_cat2,W5l_cat3,W5l_cat4,W5ll_cat1,W5ll_cat2,W5ll_cat3,W5ll_cat4,W6_cat1,W6_cat2,W6_cat3,W6_cat4,W6l_cat1,W6l_cat2,W6l_cat3,W6l_cat4,W6ll_cat1,W6ll_cat2,W6ll_cat3,W6ll_cat4,W7_cat1,W7_cat2,W7_cat3,W7_cat4,W7l_cat1,W7l_cat2,W7l_cat3,W7l_cat4,W7ll_cat1,W7ll_cat2,W7ll_cat3,W7ll_cat4,W8_cat1,W8_cat2,W8_cat3,W8_cat4,W8l_cat1,W8l_cat2,W8l_cat3,W8l_cat4,W8ll_cat1,W8ll_cat2,W8ll_cat3,W8ll_cat4,W9_cat1,W9_cat2,W9_cat3,W9_cat4,W9l_cat1,W9l_cat2,W9l_cat3,W9l_cat4,W9ll_cat1,W9ll_cat2,W9ll_cat3,W9ll_cat4,W10_cat1,W10_cat2,W10_cat3,W10_cat4,W10l_cat1,W10l_cat2,W10l_cat3,W10l_cat4,W10ll_cat1,W10ll_cat2,W10ll_cat3,W10ll_cat4,MD_ord
la union,2015-09-01,0.6196806681306519,-0.4617773183726914,0.13848428526174777,-0.0029939627235819662,3.7639458683273683,0.6771449836285747,6.865929458184498,0.1918185049587776,0.3555077463587067,0.25717874991504525,0.7719878515324314,-2.7392924720511704,1.6501451875119486,1.5170751979732653,3.1197605758276934,4.171481468263885,1.3471154838766246,1.176315578883001,0.23042494055403237,0.20633580860381018,0.629472157941209,0.4396384882682894,-0.09541518011561623,0.4322410322993469,1.0813674607063872,0.09863273086308182,0.0287049955130202,1.2588812395937923,1.6295368093303193,1.0676536698727486,1.3146065817482542,0.31149848861118706,0.6933900606453357,-1.188696921695623,4.772424009387656,5.342189335857777,464,8,2015-09-01,117.2054260264691,False,True,False,False,la union,0.0,0.0,1.0,0.0,False,True,False,False,207.96971472809486,2015-09-01,2015,La Union,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,True,False,4
la union,2015-10-01,0.5155297844238771,-0.3930622738877843,-0.449906922107315,0.1502142343262277,1.051809427732913,0.10653263710895354,3.772011057721232,0.6848035394671593,0.07060318080496868,0.3700719910014602,1.3041840777219658,0.8014118704690721,1.5904082335259195,1.6501589090904167,0.9077248733648685,3.089749591182172,1.2479740844720795,1.3011982672265097,0.33952076790338276,0.25122791097745184,0.7037990430956033,0.641239808774895,-1.1660525453144013,-0.06642641892093251,2.042507855174253,0.3193680952491936,0.6831509908056352,0.5308162992556708,1.1037686223768062,0.7262907052578153,1.1144115702913733,0.13241205074942894,0.5714118039247826,0.08859278912642167,3.9108528855340996,4.772424009387656,465,9,2015-10-01,48.941528221464864,False,True,False,False,la union,0.0,1.0,0.0,0.0,False,False,True,False,117.2054260264691,2015-10-01,2015,La Union,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,4
la union,2015-11-01,0.6891145906018352,-0.39509235425269407,-0.3809864039966275,-0.43329104453611755,1.9974183220965946,0.32433432695048814,1.0458529710383173,0.11769559761332168,0.6869778918508153,0.08602798686077343,0.5891906482260172,1.339161589398018,1.074496089893227,1.590519363480227,0.6019658053825472,0.8834670234853,1.051840630577874,1.2032764290440934,0.16271359628272006,0.3601893245057254,0.5834600353231156,0.715492928304512,0.04848105084428513,-1.1525903624480496,-0.8315156293165399,0.5879899062084077,0.8185898847480351,0.05714465357933137,0.0983481496799494,-1.1198907230684947,0.24058137823605302,0.23361750285919752,0.6513487865665443,-1.5659028145479381,3.582358110620094,3.9108528855340996,466,10,2015-11-01,34.95823444390347,False,True,False,False,la union,0.0,1.0,0.0,0.0,False,True,False,False,48.941528221464864,2015-11-01,2015,La Union,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,True,False,True,False,False,False,4
la union,2015-12-01,0.37666193948151044,-1.157702040491766,-0.38302255476396996,-0.36494283396489935,-0.8301625237269199,0.5893860304594489,1.9963506287608073,0.3341596625984163,0.8145378581713208,0.7005409225739722,0.12402319456476488,0.6167071697183124,0.08792321577771302,1.0754484774047708,-1.051660309237354,0.5785031836821876,0.19573871056693928,1.009555658006577,0.26263098787175476,0.18359999189970455,0.6623227558936687,0.5952733508306971,-1.5247254647441877,0.07955662142352254,0.12705617232849026,0.04507979885649475,0.5554045000628498,-0.0640038341458532,-0.013530375242134421,-0.5424156661095778,-0.4436996134810532,0.08510253339725997,0.1874718204633021,-0.9710785236823577,3.0605521490323575,3.582358110620094,467,11,2015-12-01,20.339336403725657,True,False,False,False,la union,0.0,1.0,0.0,0.0,False,True,False,False,34.95823444390347,2015-12-01,2015,La Union,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,4
laguna,2015-01-01,0.3072280170103272,-1.0034124222149174,,,0.7905340912291773,-0.9848672685703376,-0.20493035942152638,-0.6351895835545643,-1.310635949654016,-0.10679185801340077,-0.8347151848615108,-0.0066794850776279195,0.6105358237048301,0.9946633651605156,1.9015401070786901,-0.18108158834394555,1.168823404066703,0.8451771780976751,-0.3273880189593583,0.20459721550004678,-0.4213770145427061,0.07781527899621563,1.3597548162637676,0.26600227365015766,-0.5195493992720754,-1.0719018633131476,-1.0655777120736623,0.27235837907429833,-0.8955448513412114,-0.4136643996176826,1.005867588231916,-0.8749163758531598,-1.1118162207056248,0.9701689440373484,2.8084641566103836,,468,0,2015-01-01,15.584427565524608,True,False,False,False,laguna,0.0,0.0,0.0,0.0,False,False,False,False,,2015-01-01,2015,Laguna,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,4
laguna,2015-02-01,0.5502467456594686,-1.1708137445988263,-0.9931616382116102,,-0.5232374963645259,-1.0484450137925452,0.7832268506118911,-0.9670014967002032,-0.9600214888282097,-1.2910390760303951,0.33537302222544596,-0.8220571879443991,-0.8873382804902111,0.6122447549128257,-0.4190928522301704,1.874697510051665,0.945498789460932,1.1250993994153573,-0.8317943749919038,-0.3058977832833983,-1.0771473203215822,-0.4085664497540786,0.886743387603129,1.409846718133565,-0.7153263735146934,-0.6396528962300091,-0.9528215455148187,0.1905083981261055,-1.2164766262556073,-0.9425485096501052,0.2736171291988524,-0.5540373886542531,-0.9878910379249811,0.5428874747984649,2.3782092035178106,2.8084641566103836,469,1,2015-02-01,9.785570796957314,True,False,False,False,laguna,1.0,0.0,0.0,0.0,False,False,False,False,15.584427565524608,2015-02-01,2015,Laguna,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,4
laguna,2015-03-01,-0.5259790526438722,-1.9231357421917306,-1.161063528657848,-0.972034640027834,-0.7158508223895184,-0.6219408343431337,-0.5373368879837263,-1.030188780432477,-0.8538247207507005,-0.9414836550106306,0.25499255704997953,0.36024094481048996,-1.2022538726931495,-0.8831868832044258,-0.8928147533057235,-0.43989987119561536,0.2281042320210952,0.9045219524061286,-0.5149992740533509,-0.8096826747985826,-0.9548875509594742,-1.06368593710816,0.4804552174176185,0.9299755914687082,-0.7060085446788145,0.4293452037443276,-0.2802841575119364,0.010930502829458497,-1.0408637031664552,-0.8795844369165091,-0.5381732520476399,0.3107990460548503,-0.26408660027814645,0.4895381284893549,2.0939333712074464,2.3782092035178106,470,2,2015-03-01,7.116778761423501,True,False,False,False,laguna,1.0,0.0,0.0,0.0,True,False,False,False,9.785570796957314,2015-03-01,2015,Laguna,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,4
laguna,2015-04-01,,-0.8625610468789985,-1.9156351402873655,-1.1385422937441738,-0.7066835645424024,0.43284978907746696,-0.7309460178514087,-0.6063039681340834,-0.2204110530385792,-0.8356076569447238,0.07863876207094239,0.27902170568704093,-1.0299329870847962,-1.1975889671965148,-0.8364177852951133,-0.9123897008649805,-0.5672165412253545,0.19595223089229769,0.3388302272819177,-0.4932778879632375,-0.24081022119987402,-0.9415475043021764,0.42972704441462944,0.5177953561420855,-0.7996783771727524,1.1930286772475622,0.503672540653297,0.3004377909045584,-0.13483563806719168,-0.9941358636411232,-1.1263657690922197,1.5433576902774624,0.7316504967815545,0.02340717928687119,1.8094270939158024,2.0939333712074464,471,3,2015-04-01,5.1069477223177895,True,False,False,False,laguna,1.0,0.0,0.0,0.0,True,False,False,False,7.116778761423501,2015-04-01,2015,Laguna,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,4
laguna,2015-05-01,,-0.28991346730925355,-0.8518890851990505,-1.8868480351474763,-0.7988397440658563,1.186383557876331,-0.7217313656168978,0.44200867911813313,0.5179402957048707,-0.20410723116283594,0.3629483027401525,0.10082765053367676,-0.14088931183848358,-1.0255490717704567,-0.9390215856542777,-0.8561394119323775,-1.1434758050458593,-0.589585118072971,1.555701869509909,0.35949963467943546,0.7415453025139788,-0.22817885970084054,-0.01350184345560991,0.46633151392262195,-0.7753196204473102,2.113566547832007,1.0199730556925137,-0.16924540633673876,0.08241705618292543,-0.8852055058081587,-1.1202468982182578,2.482393322837835,1.7745093689054252,-1.0290331152033674,1.4801601190683036,1.8094270939158024,472,4,2015-05-01,3.3936491316047253,False,True,False,False,laguna,1.0,0.0,0.0,0.0,True,False,False,False,5.1069477223177895,2015-05-01,2015,Laguna,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False,4
laguna,2015-06-01,1.3140198928424849,-0.6315801156402158,-0.27752915900491537,-0.8319351969892782,-0.7748746114506864,2.0946870566564963,-0.8143639892140352,1.1909146348819117,1.0042059051809136,0.5320139087429,-0.09830231017388,0.3881039746788928,0.07229076634389212,-0.1379550904686359,-0.8414525809921625,-0.958476356973471,-1.1374810738599563,-1.1587556837686879,2.4827862217721464,1.5748720044680864,1.7703893382639695,0.7532017264946494,-1.0142333805372719,0.016674839886317818,-0.29865876088138776,1.1957648043421245,0.969676573233315,0.9091275383525954,0.9718784948384895,-0.1733049671315638,-0.17732904379022663,1.7206323776287034,1.4718779492414271,-0.982329339863074,0.9610554490778342,1.4801601190683036,473,5,2015-06-01,1.6144544412488495,False,True,False,False,laguna,0.0,1.0,0.0,0.0,True,False,False,False,3.3936491316047253,2015-06-01,2015,Laguna,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,4
laguna,2015-07-01,3.0845849158576586,-0.8727275025382091,-0.6202174683937586,-0.2623446852618482,-0.3059163291904523,1.1890833205830191,-0.7902749577407681,2.093639805330264,0.9568353351638264,1.0168107407032312,0.9607097741616147,-0.07795981015146002,0.9450783729017302,0.07487737164376253,-0.2038027250758776,-0.8611611129681914,-0.21369314237437936,-1.1528346951538533,1.7307203491041319,2.500814122849562,1.4718249404584018,1.7810246872602962,-0.9698242666630769,-0.9985694884551987,0.18609692624648277,0.6134341992204595,0.00893705338744369,-0.6958956011729585,1.212098587943664,0.787400796530507,0.6148159645500368,0.7219061230210584,0.7556197764554955,-0.06182119708999751,2.697203651047231,0.9610554490778342,474,6,2015-07-01,13.83818092499014,True,False,False,False,laguna,0.0,1.0,0.0,0.0,False,True,False,False,1.6144544412488495,2015-07-01,2015,Laguna,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,4
laguna,2015-08-01,3.223452760800025,-0.8226597051952038,-0.8620859408750448,-0.6021873529096319,0.17100597267084763,0.614492157111426,-0.318892178332941,1.1935978170482673,0.051985205138121875,0.9695832546854886,-0.6154971482823919,0.9921031152683749,1.1807953033908953,0.9462417917561161,0.6567021607834032,-0.225169677641815,0.5623808234061999,-0.24041049209531865,0.7447050683893289,1.7496748488435032,0.7651924623483044,1.482756599320191,-0.09454275811947667,-0.9535163455124576,0.13745758898113375,0.4389216485752798,0.4914545498162613,0.9499437270448124,1.3969912276442404,0.6178534568133781,0.849463921534017,0.7386927443731125,0.9167317606849154,-0.5023114960388676,3.267216599055986,2.697203651047231,475,7,2015-08-01,25.238206163196306,True,False,False,False,laguna,1.0,0.0,0.0,0.0,False,True,False,False,13.83818092499014,2015-08-01,2015,Laguna,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,4
laguna,2015-09-01,4.3343955203389575,-1.0928441263669066,-0.8118684294202024,-0.8420473792248773,0.12315262034188501,0.44229895855086043,0.16049579436567368,0.6225354940696454,0.5064330657334022,0.06746624725815704,1.0007931583696896,-0.6005516008067076,1.3622219481685973,1.1815743570939856,0.504838479176147,0.6330971789805969,0.7922682412672564,0.5261168088222049,0.7612780433044635,0.7648744091060423,0.9241392848696516,0.7768254177345929,-0.5133907785196992,-0.06554134490189639,0.07135478091426119,0.3259888472310834,0.6145549166891677,1.7108208775388303,1.3817624949536829,0.5198893584017763,1.154176623081657,0.6602094608642806,0.8250823996340678,-0.8788138215380762,3.723143409571964,3.267216599055986,476,8,2015-09-01,40.39430908104265,True,False,False,False,laguna,1.0,0.0,0.0,0.0,True,False,False,False,25.238206163196306,2015-09-01,2015,Laguna,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,4
laguna,2015-10-01,2.667981381030559,-0.8014323185612472,-1.0828607635178689,-0.7922468678333954,0.058117997293857596,0.3308670860925843,0.11239504195740088,0.4513998167003621,0.6223722778405828,0.5205414366492679,1.7480096951310569,1.0326047714825564,1.347278693095065,1.3627051636405334,0.41709196144875366,0.4816284694008571,1.0907989297447023,0.7531763285300933,0.6837936310710213,0.7814269649369727,0.8337215869260876,0.9356144936795124,-0.8713946984419593,-0.49046357568165616,0.14613109613472164,0.20533746513248083,0.5505173037280355,1.0201913520387762,1.1659472679678025,0.7251654759100303,1.1617627533475199,0.520175232397926,0.678492737230321,0.09430670568977327,4.157285356252306,3.723143409571964,477,9,2015-10-01,62.89782710906233,True,False,False,False,laguna,1.0,0.0,0.0,0.0,True,False,False,False,40.39430908104265,2015-10-01,2015,Laguna,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,4
laguna,2015-11-01,2.008359117554318,-0.7833926558259352,-0.7905775680678604,-1.0609889147858986,0.1316859683906897,0.2118192163691514,0.04702419228956673,0.3406523009268679,0.5620599442501918,0.6361304514473773,1.069779573626897,1.7876185480728932,1.1355091354350346,1.3477862753635876,0.6009579365968013,0.39411016568518464,1.0982311525553867,1.0480347221491941,0.5455416441487616,0.7040380190121442,0.6891019227527886,0.8452865306678761,0.05391422984278484,-0.8536593337418378,-0.32734451348076954,-0.3893732706083897,0.24586745507213467,0.9544647815824232,1.0750734076585395,0.07078851976820147,0.9618687852984334,0.3249433288607373,0.2622512469986509,0.640579761747485,3.8528518090638406,4.157285356252306,478,10,2015-11-01,46.127269749967134,True,False,False,False,laguna,1.0,0.0,0.0,0.0,True,False,False,False,62.89782710906233,2015-11-01,2015,Laguna,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,4
laguna,2015-12-01,1.6611895051984011,-0.9781427562727836,-0.7724839626342955,-0.7711328031855438,-0.33413853580628133,-0.37498754009009433,0.12097250710315506,0.22233556138779745,0.2751325831140257,0.5760002927790278,1.0052330429317498,1.1023110632390614,1.046338795281923,1.1363620337481062,0.014831997467079272,0.5774979361945267,0.9023926344985587,1.0553755194727605,0.35279449318262257,0.5659563683739129,0.27845424442947025,0.7008103941005119,0.5733476627100792,0.08506859337473821,0.9455069670334987,-0.6891565290334049,0.011145058009554521,0.11088829940334925,0.7403146144128279,2.099792032037921,1.0775155920658062,0.013361098973121285,-0.06750357529682095,0.9733978400988602,3.0476300963860905,3.8528518090638406,479,11,2015-12-01,20.0653623412357,True,False,False,False,laguna,1.0,0.0,0.0,0.0,True,False,False,False,46.127269749967134,2015-12-01,2015,Laguna,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,4
lanao del norte,2015-01-01,-0.8731486649997886,-0.7481413537885286,,,0.06527133186606578,-0.33633260429901723,0.2156221364471505,-0.12768720849800297,-0.27734862052968323,0.36326053223377586,-1.2751368959573195,0.38743450763298476,0.7033586972421605,0.8445939354043716,0.285923604915981,1.009227200180902,1.1222557602955487,1.2500987691837464,-0.3306057464385402,-0.24721667389668345,-0.017728206286047748,0.19676912076276137,-0.3784874960709467,-1.0663915647887903,-0.2526024034101246,-0.8330143224154752,-0.7032677129383872,-0.8597924198595585,0.4351365050276965,-0.231697581811997,1.1359078693238944,-0.5297463315415211,-0.4600942803551896,0.21426934198973946,2.213222210037303,,480,0,2015-01-01,8.145136519357457,True,False,False,False,lanao del norte,0.0,0.0,0.0,0.0,False,False,False,False,,2015-01-01,2015,Lanao del Norte,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,4
lanao del norte,2015-02-01,,0.5482692160797725,-0.7371272511789456,,-0.2606042171228581,-0.8127323982164097,0.05421450933958191,-0.32244979549874464,-0.618788258535195,-0.26087281729786516,-0.7764514011019077,-1.267074720382952,0.41839814117168317,0.7049162694546152,-0.2561050346186833,0.26328295610194874,1.072900812569967,1.0791045949715712,-0.4910173737204322,-0.3091115462933959,-0.434183781131102,-0.005318242255406586,0.16798283216191337,-0.3536039012277538,-0.5960954393780886,-0.5905630604254891,-0.4004478234482072,0.17675059493549575,-0.49154671497764535,-0.6037000427856495,0.6989494165010892,-0.4824562431492289,-0.6808417913172772,0.446614128033631,2.2449071488966985,2.213222210037303,481,1,2015-02-01,8.439539044153511,False,False,True,False,lanao del norte,1.0,0.0,0.0,0.0,False,False,False,False,8.145136519357457,2015-02-01,2015,Lanao del Norte,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,4
lanao del norte,2015-03-01,-0.9425825874709719,1.2585883437464667,0.5631598814171778,-0.7181263311802878,-0.5985465945661883,-0.5735034250408089,-0.2733458043051361,-0.7959237893160073,-0.3335844017983379,-0.6012811282806504,0.24148175830032942,-0.7631854188512729,-0.4909134877262307,0.4204203762618529,-0.589307922877927,-0.2773359576282101,0.644807375392268,1.0303567738422228,-0.44432915503585163,-0.46932553503775637,-0.6519646967764385,-0.4213605062828937,0.38891199658851355,0.20079143936803787,-0.8097560407964839,0.7428006528054095,-0.16811971427610334,0.12966808877070515,-0.9334452696072272,-0.9001625750483536,-0.26187495793206633,0.02174955240922748,-0.15412894245110895,-0.022729998334274366,1.8861067569831633,2.2449071488966985,482,2,2015-03-01,5.593647971125001,False,False,False,True,lanao del norte,0.0,0.0,1.0,0.0,True,False,False,False,8.439539044153511,2015-03-01,2015,Lanao del Norte,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,4
