,Total,dengue,Reg,t,mosquito,count,region_alt,Region,2015,2010
1199,3733.0,0.9487684037351114,V,2013-07-01,,0.0,V,REGION V - BICOL,5796989,5420411.0
1200,2824.0,1.1040214152554024,V,2013-07-08,50.0,1.0,V,REGION V - BICOL,5796989,5420411.0
1201,6389.0,1.9492878113103198,V,2013-07-15,,0.0,V,REGION V - BICOL,5796989,5420411.0
1202,6346.0,1.5525301152029096,V,2013-07-22,8.33,1.0,V,REGION V - BICOL,5796989,5420411.0
1203,5914.0,1.7250334613365663,V,2013-07-29,,0.0,V,REGION V - BICOL,5796989,5420411.0
1204,4918.0,1.2420240921623278,V,2013-08-05,66.67,1.0,V,REGION V - BICOL,5796989,5420411.0
1205,2864.0,1.1557724190954994,V,2013-08-12,,0.0,V,REGION V - BICOL,5796989,5420411.0
1206,593.0,0.41400803072077585,V,2013-08-19,,0.0,V,REGION V - BICOL,5796989,5420411.0
1207,,,V,2013-08-26,,0.0,V,REGION V - BICOL,5796989,5420411.0
1208,,,V,2013-09-02,68.25333333333333,3.0,V,REGION V - BICOL,5796989,5420411.0
1209,,,V,2013-09-09,28.57,1.0,V,REGION V - BICOL,5796989,5420411.0
1210,,,V,2013-09-16,51.85,1.0,V,REGION V - BICOL,5796989,5420411.0
1211,,,V,2013-09-23,,0.0,V,REGION V - BICOL,5796989,5420411.0
1212,,,V,2013-09-30,53.333333333333336,3.0,V,REGION V - BICOL,5796989,5420411.0
1213,,,V,2013-10-07,53.720496453900715,141.0,V,REGION V - BICOL,5796989,5420411.0
1214,,,V,2013-10-14,75.0,2.0,V,REGION V - BICOL,5796989,5420411.0
1215,,,V,2013-10-21,31.009333333333327,15.0,V,REGION V - BICOL,5796989,5420411.0
1216,,,V,2013-10-28,,0.0,V,REGION V - BICOL,5796989,5420411.0
1217,,,V,2013-11-04,44.125,4.0,V,REGION V - BICOL,5796989,5420411.0
1218,,,V,2013-11-11,42.932857142857145,7.0,V,REGION V - BICOL,5796989,5420411.0
1219,,,V,2013-11-18,41.354,10.0,V,REGION V - BICOL,5796989,5420411.0
1220,,,V,2013-11-25,36.6325,12.0,V,REGION V - BICOL,5796989,5420411.0
1221,,,V,2013-12-02,37.01583333333333,12.0,V,REGION V - BICOL,5796989,5420411.0
1222,,,V,2013-12-09,46.29333333333333,12.0,V,REGION V - BICOL,5796989,5420411.0
1223,,,V,2013-12-16,38.828333333333326,12.0,V,REGION V - BICOL,5796989,5420411.0
1224,,,V,2013-12-23,,0.0,V,REGION V - BICOL,5796989,5420411.0
1225,,,V,2013-12-30,49.53,3.0,V,REGION V - BICOL,5796989,5420411.0
1226,,,V,2014-01-06,31.934285714285718,7.0,V,REGION V - BICOL,5796989,5420411.0
1227,,,V,2014-01-13,37.800666666666665,15.0,V,REGION V - BICOL,5796989,5420411.0
1228,,,V,2014-01-20,41.115625,16.0,V,REGION V - BICOL,5796989,5420411.0
1229,,,V,2014-01-27,35.749375,16.0,V,REGION V - BICOL,5796989,5420411.0
1230,,,V,2014-02-03,35.515,14.0,V,REGION V - BICOL,5796989,5420411.0
1231,1478.0,0.20700401536038793,V,2014-02-10,40.766250000000014,16.0,V,REGION V - BICOL,5796989,5420411.0
1232,,,V,2014-02-17,33.32,15.0,V,REGION V - BICOL,5796989,5420411.0
1233,,,V,2014-02-24,38.82941176470588,17.0,V,REGION V - BICOL,5796989,5420411.0
1234,1130.0,0.18975368074702229,V,2014-03-03,34.333636363636366,11.0,V,REGION V - BICOL,5796989,5420411.0
1235,1127.0,0.15525301152029097,V,2014-03-10,28.351538461538464,13.0,V,REGION V - BICOL,5796989,5420411.0
1236,,,V,2014-03-17,26.668750000000003,8.0,V,REGION V - BICOL,5796989,5420411.0
1237,,,V,2014-03-24,38.155,4.0,V,REGION V - BICOL,5796989,5420411.0
1238,897.0,0.15525301152029097,V,2014-03-31,30.385,2.0,V,REGION V - BICOL,5796989,5420411.0
1239,,,V,2014-04-07,,0.0,V,REGION V - BICOL,5796989,5420411.0
1240,853.0,0.18975368074702229,V,2014-04-14,,0.0,V,REGION V - BICOL,5796989,5420411.0
1241,,,V,2014-04-21,,0.0,V,REGION V - BICOL,5796989,5420411.0
1242,,,V,2014-04-28,,0.0,V,REGION V - BICOL,5796989,5420411.0
1243,969.0,0.24150468458711927,V,2014-05-05,,0.0,V,REGION V - BICOL,5796989,5420411.0
1244,,,V,2014-05-12,,0.0,V,REGION V - BICOL,5796989,5420411.0
1245,,,V,2014-05-19,,0.0,V,REGION V - BICOL,5796989,5420411.0
1246,1332.0,0.2932556884272163,V,2014-05-26,,0.0,V,REGION V - BICOL,5796989,5420411.0
1247,,,V,2014-06-02,53.33,1.0,V,REGION V - BICOL,5796989,5420411.0
1248,1526.0,0.17250334613365664,V,2014-06-09,39.705,6.0,V,REGION V - BICOL,5796989,5420411.0
1249,1726.0,0.24150468458711927,V,2014-06-16,31.47666666666667,12.0,V,REGION V - BICOL,5796989,5420411.0
1250,,,V,2014-06-23,28.589600000000004,25.0,V,REGION V - BICOL,5796989,5420411.0
1251,2212.0,0.2932556884272163,V,2014-06-30,36.35061538461538,65.0,V,REGION V - BICOL,5796989,5420411.0
1252,,,V,2014-07-07,37.32162162162163,37.0,V,REGION V - BICOL,5796989,5420411.0
1253,2733.0,0.44850869994750725,V,2014-07-14,48.904117647058825,17.0,V,REGION V - BICOL,5796989,5420411.0
1254,,,V,2014-07-21,47.10041666666668,24.0,V,REGION V - BICOL,5796989,5420411.0
1255,,,V,2014-07-28,40.07823529411764,34.0,V,REGION V - BICOL,5796989,5420411.0
1256,,,V,2014-08-04,44.483265306122455,49.0,V,REGION V - BICOL,5796989,5420411.0
1257,,,V,2014-08-11,42.432539682539684,63.0,V,REGION V - BICOL,5796989,5420411.0
1258,,,V,2014-08-18,38.09612903225806,62.0,V,REGION V - BICOL,5796989,5420411.0
1259,,,V,2014-08-25,40.94916666666666,60.0,V,REGION V - BICOL,5796989,5420411.0
1260,,,V,2014-09-01,43.34828125,64.0,V,REGION V - BICOL,5796989,5420411.0
1261,,,V,2014-09-08,44.02239436619718,71.0,V,REGION V - BICOL,5796989,5420411.0
1262,,,V,2014-09-15,44.31720588235294,68.0,V,REGION V - BICOL,5796989,5420411.0
1263,,,V,2014-09-22,45.2435064935065,77.0,V,REGION V - BICOL,5796989,5420411.0
1264,,,V,2014-09-29,45.4118367346939,98.0,V,REGION V - BICOL,5796989,5420411.0
1265,,,V,2014-10-06,42.137021276595746,94.0,V,REGION V - BICOL,5796989,5420411.0
1266,,,V,2014-10-13,36.313647058823534,85.0,V,REGION V - BICOL,5796989,5420411.0
1267,,,V,2014-10-20,35.91810344827586,58.0,V,REGION V - BICOL,5796989,5420411.0
1268,,,V,2014-10-27,37.87014285714286,70.0,V,REGION V - BICOL,5796989,5420411.0
1269,,,V,2014-11-03,42.89521739130434,92.0,V,REGION V - BICOL,5796989,5420411.0
1270,,,V,2014-11-10,38.25544117647058,68.0,V,REGION V - BICOL,5796989,5420411.0
1271,,,V,2014-11-17,44.58548780487804,82.0,V,REGION V - BICOL,5796989,5420411.0
1272,,,V,2014-11-24,42.99184210526315,76.0,V,REGION V - BICOL,5796989,5420411.0
1273,,,V,2014-12-01,42.5375,32.0,V,REGION V - BICOL,5796989,5420411.0
1274,,,V,2014-12-08,42.00114754098361,61.0,V,REGION V - BICOL,5796989,5420411.0
1275,,,V,2014-12-15,40.73851063829787,47.0,V,REGION V - BICOL,5796989,5420411.0
1276,,,V,2014-12-22,32.974999999999994,4.0,V,REGION V - BICOL,5796989,5420411.0
1277,,,V,2014-12-29,34.275,2.0,V,REGION V - BICOL,5796989,5420411.0
1278,,,V,2015-01-05,31.326249999999998,24.0,V,REGION V - BICOL,5796989,5420411.0
1279,,,V,2015-01-12,37.53761194029851,67.0,V,REGION V - BICOL,5796989,5420411.0
1280,,,V,2015-01-19,36.68509090909091,55.0,V,REGION V - BICOL,5796989,5420411.0
1281,2238.0,0.44850869994750725,V,2015-01-26,35.90076923076923,52.0,V,REGION V - BICOL,5796989,5420411.0
1282,2331.0,0.46575903456087286,V,2015-02-02,36.060196078431375,51.0,V,REGION V - BICOL,5796989,5420411.0
1283,,,V,2015-02-09,35.03846153846154,52.0,V,REGION V - BICOL,5796989,5420411.0
1284,1873.0,0.3277563576539476,V,2015-02-16,37.68178571428571,56.0,V,REGION V - BICOL,5796989,5420411.0
1285,,,V,2015-02-23,37.49454545454545,55.0,V,REGION V - BICOL,5796989,5420411.0
1286,,,V,2015-03-02,37.51428571428571,49.0,V,REGION V - BICOL,5796989,5420411.0
1287,,,V,2015-03-09,47.75,24.0,V,REGION V - BICOL,5796989,5420411.0
1288,,,V,2015-03-16,31.666666666666668,12.0,V,REGION V - BICOL,5796989,5420411.0
1289,1138.0,0.15525301152029097,V,2015-03-23,48.77777777777778,9.0,V,REGION V - BICOL,5796989,5420411.0
1290,976.0,0.18975368074702229,V,2015-03-30,17.195,4.0,V,REGION V - BICOL,5796989,5420411.0
1291,1094.0,0.1380026769069253,V,2015-04-06,14.4425,4.0,V,REGION V - BICOL,5796989,5420411.0
1292,,,V,2015-04-13,16.04,4.0,V,REGION V - BICOL,5796989,5420411.0
1293,,,V,2015-04-20,18.3925,4.0,V,REGION V - BICOL,5796989,5420411.0
1294,,,V,2015-04-27,21.5725,4.0,V,REGION V - BICOL,5796989,5420411.0
1295,,,V,2015-05-04,25.18,4.0,V,REGION V - BICOL,5796989,5420411.0
1296,1064.0,0.20700401536038793,V,2015-05-11,16.565,4.0,V,REGION V - BICOL,5796989,5420411.0
1297,,,V,2015-05-18,18.915,4.0,V,REGION V - BICOL,5796989,5420411.0
1298,1197.0,0.44850869994750725,V,2015-05-25,,0.0,V,REGION V - BICOL,5796989,5420411.0
1299,1557.0,0.41400803072077585,V,2015-06-01,100.0,1.0,V,REGION V - BICOL,5796989,5420411.0
1300,1944.0,0.39675769610741024,V,2015-06-08,42.167500000000004,4.0,V,REGION V - BICOL,5796989,5420411.0
1301,,,V,2015-06-15,46.852,5.0,V,REGION V - BICOL,5796989,5420411.0
1302,2737.0,0.46575903456087286,V,2015-06-22,31.939999999999998,3.0,V,REGION V - BICOL,5796989,5420411.0
1303,3312.0,0.5520107076277012,V,2015-06-29,66.26333333333334,6.0,V,REGION V - BICOL,5796989,5420411.0
1304,4103.0,0.7245140537613578,V,2015-07-06,37.731249999999996,8.0,V,REGION V - BICOL,5796989,5420411.0
1305,4497.0,0.7072637191479921,V,2015-07-13,45.35923076923078,13.0,V,REGION V - BICOL,5796989,5420411.0
1306,5404.0,0.8970173998950145,V,2015-07-20,46.415,12.0,V,REGION V - BICOL,5796989,5420411.0
1307,,,V,2015-07-27,48.114444444444445,18.0,V,REGION V - BICOL,5796989,5420411.0
1308,7235.0,1.43177777290935,V,2015-08-03,45.455714285714286,14.0,V,REGION V - BICOL,5796989,5420411.0
1309,,,V,2015-08-10,43.749629629629624,27.0,V,REGION V - BICOL,5796989,5420411.0
1310,7257.0,1.5525301152029096,V,2015-08-17,45.56574468085107,47.0,V,REGION V - BICOL,5796989,5420411.0
1311,7511.0,1.535279780589544,V,2015-08-24,45.735000000000014,32.0,V,REGION V - BICOL,5796989,5420411.0
1312,,,V,2015-08-31,39.68451612903226,31.0,V,REGION V - BICOL,5796989,5420411.0
1313,8283.0,0.9315180691217457,V,2015-09-07,39.41282051282051,39.0,V,REGION V - BICOL,5796989,5420411.0
1314,,,V,2015-09-14,42.42952380952381,42.0,V,REGION V - BICOL,5796989,5420411.0
1315,8345.0,1.1040214152554024,V,2015-09-21,43.264594594594584,37.0,V,REGION V - BICOL,5796989,5420411.0
1316,,,V,2015-09-28,43.01500000000001,22.0,V,REGION V - BICOL,5796989,5420411.0
1317,,,V,2015-10-05,41.72658536585366,41.0,V,REGION V - BICOL,5796989,5420411.0
1318,,,V,2015-10-12,43.704285714285724,42.0,V,REGION V - BICOL,5796989,5420411.0
1319,,,V,2015-10-19,41.60785714285715,42.0,V,REGION V - BICOL,5796989,5420411.0
1320,,,V,2015-10-26,45.18368421052631,19.0,V,REGION V - BICOL,5796989,5420411.0
1321,,,V,2015-11-02,41.52888888888889,27.0,V,REGION V - BICOL,5796989,5420411.0
1322,,,V,2015-11-09,38.9016,50.0,V,REGION V - BICOL,5796989,5420411.0
1323,,,V,2015-11-16,43.58641025641025,39.0,V,REGION V - BICOL,5796989,5420411.0
1324,,,V,2015-11-23,40.72363636363636,55.0,V,REGION V - BICOL,5796989,5420411.0
1325,,,V,2015-11-30,40.89547619047618,42.0,V,REGION V - BICOL,5796989,5420411.0
1326,,,V,2015-12-07,39.75796610169491,59.0,V,REGION V - BICOL,5796989,5420411.0
1327,,,V,2015-12-14,40.84499999999999,32.0,V,REGION V - BICOL,5796989,5420411.0
1328,,,V,2015-12-21,70.44,3.0,V,REGION V - BICOL,5796989,5420411.0
1329,,,V,2015-12-28,49.835,4.0,V,REGION V - BICOL,5796989,5420411.0
1330,4471.0,0.7245140537613578,V,2016-01-04,44.33,17.0,V,REGION V - BICOL,5796989,5420411.0
1331,3071.0,0.5002597037876042,V,2016-01-11,40.62777777777778,63.0,V,REGION V - BICOL,5796989,5420411.0
1332,3570.0,0.5175100384009699,V,2016-01-18,42.841052631578954,57.0,V,REGION V - BICOL,5796989,5420411.0
1333,2957.0,0.39675769610741024,V,2016-01-25,42.07375000000001,64.0,V,REGION V - BICOL,5796989,5420411.0
1334,2520.0,0.41400803072077585,V,2016-02-01,43.62890909090908,55.0,V,REGION V - BICOL,5796989,5420411.0
1335,1416.0,0.5175100384009699,V,2016-02-08,40.01306451612905,62.0,V,REGION V - BICOL,5796989,5420411.0
1336,254.0,0.08625167306682832,V,2016-02-15,37.59535714285714,56.0,V,REGION V - BICOL,5796989,5420411.0
1337,2300.0,0.5002597037876042,V,2016-02-22,42.993469387755106,49.0,V,REGION V - BICOL,5796989,5420411.0
1338,2015.0,0.5347603730143355,V,2016-02-29,36.243469387755106,49.0,V,REGION V - BICOL,5796989,5420411.0
1339,1884.0,0.5347603730143355,V,2016-03-07,42.21714285714286,42.0,V,REGION V - BICOL,5796989,5420411.0
1340,1678.0,0.31050602304058195,V,2016-03-14,36.42166666666667,36.0,V,REGION V - BICOL,5796989,5420411.0
1341,1279.0,0.2760053538138506,V,2016-03-21,39.41545454545454,22.0,V,REGION V - BICOL,5796989,5420411.0
1342,967.0,0.17250334613365664,V,2016-03-28,47.25454545454545,11.0,V,REGION V - BICOL,5796989,5420411.0
1343,222.0,0.034500669226731326,V,2016-04-04,39.124,5.0,V,REGION V - BICOL,5796989,5420411.0
1344,1350.0,0.3450066922673133,V,2016-04-11,,0.0,V,REGION V - BICOL,5796989,5420411.0
1345,1239.0,0.22425434997375363,V,2016-04-18,,0.0,V,REGION V - BICOL,5796989,5420411.0
1346,1433.0,0.22425434997375363,V,2016-04-25,,0.0,V,REGION V - BICOL,5796989,5420411.0
1347,1283.0,0.18975368074702229,V,2016-05-02,,0.0,V,REGION V - BICOL,5796989,5420411.0
1348,1316.0,0.25875501920048494,V,2016-05-09,,0.0,V,REGION V - BICOL,5796989,5420411.0
1349,1214.0,0.25875501920048494,V,2016-05-16,,0.0,V,REGION V - BICOL,5796989,5420411.0
1350,1417.0,0.3450066922673133,V,2016-05-23,,0.0,V,REGION V - BICOL,5796989,5420411.0
1351,1745.0,0.3450066922673133,V,2016-05-30,52.275,2.0,V,REGION V - BICOL,5796989,5420411.0
1352,2093.0,0.3277563576539476,V,2016-06-06,51.135,2.0,V,REGION V - BICOL,5796989,5420411.0
1353,2511.0,0.5175100384009699,V,2016-06-13,51.3775,4.0,V,REGION V - BICOL,5796989,5420411.0
1354,2995.0,0.37950736149404457,V,2016-06-20,44.74333333333334,9.0,V,REGION V - BICOL,5796989,5420411.0
1355,3084.0,0.6555127153078952,V,2016-06-27,42.50363636363636,11.0,V,REGION V - BICOL,5796989,5420411.0
1356,3842.0,0.5692610422410669,V,2016-07-04,46.95,8.0,V,REGION V - BICOL,5796989,5420411.0
1357,4267.0,0.6382623806945296,V,2016-07-11,41.78249999999999,12.0,V,REGION V - BICOL,5796989,5420411.0
1358,6481.0,0.9832690729618428,V,2016-07-18,44.31307692307693,13.0,V,REGION V - BICOL,5796989,5420411.0
1359,7677.0,0.9315180691217457,V,2016-07-25,46.482727272727274,11.0,V,REGION V - BICOL,5796989,5420411.0
1360,7831.0,1.3455260998425216,V,2016-08-01,44.31187499999999,16.0,V,REGION V - BICOL,5796989,5420411.0
1361,8073.0,1.6905327921098348,V,2016-08-08,42.25941176470588,17.0,V,REGION V - BICOL,5796989,5420411.0
1362,7076.0,1.0867710806420368,V,2016-08-15,43.52363636363636,11.0,V,REGION V - BICOL,5796989,5420411.0
1363,8108.0,1.017769742188574,V,2016-08-22,42.097500000000004,20.0,V,REGION V - BICOL,5796989,5420411.0
1364,6982.0,1.6560321228831034,V,2016-08-29,42.341499999999996,20.0,V,REGION V - BICOL,5796989,5420411.0
1365,5280.0,1.4145274382959843,V,2016-09-05,38.8304,25.0,V,REGION V - BICOL,5796989,5420411.0
1366,3301.0,1.0005194075752084,V,2016-09-12,38.85052631578947,19.0,V,REGION V - BICOL,5796989,5420411.0
1367,617.0,0.18975368074702229,V,2016-09-19,,,V,REGION V - BICOL,5796989,5420411.0
1368,,,VI,2012-05-14,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1369,,,VI,2012-05-21,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1370,,,VI,2012-05-28,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1371,,,VI,2012-06-04,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1372,,,VI,2012-06-11,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1373,,,VI,2012-06-18,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1374,,,VI,2012-06-25,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1375,5627.0,7.470427126646828,VI,2012-07-02,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1376,6437.0,6.780440962196321,VI,2012-07-09,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1377,,,VI,2012-07-16,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1378,,,VI,2012-07-23,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1379,,,VI,2012-07-30,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1380,6979.0,6.2762203035594135,VI,2012-08-06,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1381,7781.0,6.342565127064269,VI,2012-08-13,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1382,,,VI,2012-08-20,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1383,,,VI,2012-08-27,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1384,,,VI,2012-09-03,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1385,,,VI,2012-09-10,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1386,,,VI,2012-09-17,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1387,,,VI,2012-09-24,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1388,,,VI,2012-10-01,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1389,,,VI,2012-10-08,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1390,,,VI,2012-10-15,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1391,,,VI,2012-10-22,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1392,,,VI,2012-10-29,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1393,,,VI,2012-11-05,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1394,,,VI,2012-11-12,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1395,,,VI,2012-11-19,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1396,,,VI,2012-11-26,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1397,,,VI,2012-12-03,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1398,,,VI,2012-12-10,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1399,,,VI,2012-12-17,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1400,,,VI,2012-12-24,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1401,,,VI,2012-12-31,0.1,1.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1402,,,VI,2013-01-07,31.749166666666675,36.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1403,,,VI,2013-01-14,34.129411764705864,85.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1404,,,VI,2013-01-21,33.480645161290326,62.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1405,,,VI,2013-01-28,31.6078125,64.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1406,,,VI,2013-02-04,32.419661016949156,59.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1407,,,VI,2013-02-11,37.40681818181818,88.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1408,,,VI,2013-02-18,26.054320987654318,81.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1409,,,VI,2013-02-25,30.104545454545462,44.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1410,,,VI,2013-03-04,5.05,2.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1411,,,VI,2013-03-11,25.0,1.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1412,,,VI,2013-03-18,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1413,,,VI,2013-03-25,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1414,,,VI,2013-04-01,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1415,,,VI,2013-04-08,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1416,,,VI,2013-04-15,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1417,,,VI,2013-04-22,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1418,,,VI,2013-04-29,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1419,,,VI,2013-05-06,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1420,,,VI,2013-05-13,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1421,,,VI,2013-05-20,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1422,,,VI,2013-05-27,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1423,,,VI,2013-06-03,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1424,2558.0,8.930013243753667,VI,2013-06-10,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1425,3118.0,10.61517176077702,VI,2013-06-17,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1426,3769.0,9.142316678969207,VI,2013-06-24,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1427,3733.0,9.619999408204174,VI,2013-07-01,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1428,2824.0,6.369103056466211,VI,2013-07-08,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1429,6389.0,19.518647075128744,VI,2013-07-15,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1430,6346.0,17.342536864169457,VI,2013-07-22,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1431,5914.0,15.047005970901425,VI,2013-07-29,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1432,4918.0,10.389599360860508,VI,2013-08-05,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1433,2864.0,5.00239969226617,VI,2013-08-12,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1434,593.0,0.013268964700971273,VI,2013-08-19,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1435,,,VI,2013-08-26,62.96,1.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1436,,,VI,2013-09-02,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1437,,,VI,2013-09-09,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1438,,,VI,2013-09-16,,0.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1439,,,VI,2013-09-23,47.62,2.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1440,,,VI,2013-09-30,47.0225,4.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1441,,,VI,2013-10-07,20.835,2.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1442,,,VI,2013-10-14,54.4875,4.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1443,,,VI,2013-10-21,32.84083333333333,12.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1444,,,VI,2013-10-28,43.3,5.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1445,,,VI,2013-11-04,37.2725,4.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1446,,,VI,2013-11-11,52.01571428571428,7.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1447,,,VI,2013-11-18,54.68111111111111,9.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1448,,,VI,2013-11-25,48.602,10.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1449,,,VI,2013-12-02,42.331,30.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1450,,,VI,2013-12-09,49.1930303030303,33.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1451,,,VI,2013-12-16,50.38999999999999,33.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1452,,,VI,2013-12-23,80.715,4.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1453,,,VI,2013-12-30,50.0,4.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1454,,,VI,2014-01-06,73.0,5.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1455,,,VI,2014-01-13,54.67315789473684,19.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1456,,,VI,2014-01-20,59.116499999999995,20.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1457,,,VI,2014-01-27,51.89931034482759,29.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1458,,,VI,2014-02-03,49.286363636363646,22.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1459,1478.0,1.1543999289845008,VI,2014-02-10,60.829600000000006,25.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1460,,,VI,2014-02-17,64.01826086956521,23.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1461,,,VI,2014-02-24,43.39652173913044,23.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
1462,1130.0,0.8492137408621615,VI,2014-03-03,48.64125,16.0,VI,REGION VI - WESTERN VISAYAS,7536383,7102438.0
