Region,Date,Unnamed: 0,count,dengue,mosquito,M_cat1,M_cat2,M_cat3,M_cat4,M_cat5,Regioncol,mosquito_lag1,mosquito_lag2,Ml_cat1,Ml_cat2,Ml_cat3,Ml_cat4,Ml_cat5
ARMM,2013-01-01,0,1,4.9665099999999995,0.0,True,False,False,False,False,ARMM,,,,,,,
ARMM,2013-02-01,1,2,3.393407,75.0,False,False,False,True,False,ARMM,0.0,,1.0,0.0,0.0,0.0,0.0
ARMM,2013-03-01,2,1,9.416143,10.715,True,False,False,False,False,ARMM,75.0,0.0,0.0,0.0,0.0,1.0,0.0
ARMM,2013-04-01,3,0,0.314621,49.49,False,False,True,False,False,ARMM,10.715,75.0,1.0,0.0,0.0,0.0,0.0
ARMM,2013-05-01,4,0,0.809024,40.386666666666656,False,False,True,False,False,ARMM,49.49,10.715,0.0,0.0,1.0,0.0,0.0
ARMM,2013-06-01,5,0,1.056226,44.66666666666666,False,False,True,False,False,ARMM,40.386666666666656,49.49,0.0,0.0,1.0,0.0,0.0
ARMM,2013-07-01,6,0,0.651714,41.71643593519881,False,False,True,False,False,ARMM,44.66666666666666,40.386666666666656,0.0,0.0,1.0,0.0,0.0
ARMM,2013-08-01,7,1,6.247465,27.27,False,True,False,False,False,ARMM,41.71643593519881,44.66666666666666,0.0,0.0,1.0,0.0,0.0
ARMM,2013-09-01,8,0,0.741606,62.88833333333334,False,False,False,True,False,ARMM,27.27,41.71643593519881,0.0,1.0,0.0,0.0,0.0
ARMM,2013-10-01,9,12,5.595751,49.67249999999999,False,False,True,False,False,ARMM,62.88833333333334,27.27,0.0,0.0,0.0,1.0,0.0
ARMM,2013-11-01,10,84,2.022561,40.44579497354499,False,False,True,False,False,ARMM,49.67249999999999,62.88833333333334,0.0,0.0,1.0,0.0,0.0
ARMM,2013-12-01,11,75,7.9554050000000025,50.33362380952382,False,False,True,False,False,ARMM,40.44579497354499,49.67249999999999,0.0,0.0,1.0,0.0,0.0
ARMM,2014-01-01,12,57,0.397961,53.01468421052631,False,False,True,False,False,ARMM,50.33362380952382,40.44579497354499,0.0,0.0,1.0,0.0,0.0
ARMM,2014-02-01,13,37,1.2381,45.922468468468466,False,False,True,False,False,ARMM,53.01468421052631,50.33362380952382,0.0,0.0,1.0,0.0,0.0
ARMM,2014-03-01,14,9,0.729595,39.31824074074074,False,True,False,False,False,ARMM,45.922468468468466,53.01468421052631,0.0,0.0,1.0,0.0,0.0
ARMM,2014-04-01,15,0,0.176871,33.43200000000001,False,True,False,False,False,ARMM,39.31824074074074,45.922468468468466,0.0,1.0,0.0,0.0,0.0
ARMM,2014-05-01,16,0,5.858868,20.9334375,False,True,False,False,False,ARMM,33.43200000000001,39.31824074074074,0.0,1.0,0.0,0.0,0.0
ARMM,2014-06-01,17,0,0.46428800000000003,41.830579096045206,False,False,True,False,False,ARMM,20.9334375,33.43200000000001,0.0,1.0,0.0,0.0,0.0
ARMM,2014-07-01,18,5,3.869064,17.112000000000002,True,False,False,False,False,ARMM,41.830579096045206,20.9334375,0.0,0.0,1.0,0.0,0.0
ARMM,2014-08-01,19,7,1.8350419999999998,24.52630952380952,False,True,False,False,False,ARMM,17.112000000000002,41.830579096045206,1.0,0.0,0.0,0.0,0.0
ARMM,2014-09-01,20,9,5.549343,37.51694444444445,False,True,False,False,False,ARMM,24.52630952380952,17.112000000000002,0.0,1.0,0.0,0.0,0.0
ARMM,2014-10-01,21,13,0.110545,26.80483333333333,False,True,False,False,False,ARMM,37.51694444444445,24.52630952380952,0.0,1.0,0.0,0.0,0.0
ARMM,2014-11-01,22,7,0.729595,23.919523809523806,False,True,False,False,False,ARMM,26.80483333333333,37.51694444444445,0.0,1.0,0.0,0.0,0.0
ARMM,2014-12-01,23,4,0.795922,24.11,False,True,False,False,False,ARMM,23.919523809523806,26.80483333333333,0.0,1.0,0.0,0.0,0.0
ARMM,2015-01-01,24,3,0.413404,59.66666666666666,False,False,True,False,False,ARMM,24.11,23.919523809523806,0.0,1.0,0.0,0.0,0.0
ARMM,2015-02-01,25,2,3.6988760000000003,43.70833333333333,False,False,True,False,False,ARMM,59.66666666666666,24.11,0.0,0.0,1.0,0.0,0.0
ARMM,2015-03-01,26,2,0.369888,9.0,True,False,False,False,False,ARMM,43.70833333333333,59.66666666666666,0.0,0.0,1.0,0.0,0.0
ARMM,2015-04-01,27,0,2.502181,22.58604166666667,False,True,False,False,False,ARMM,9.0,43.70833333333333,1.0,0.0,0.0,0.0,0.0
ARMM,2015-05-01,28,0,2.045261,30.96555555555555,False,True,False,False,False,ARMM,22.58604166666667,9.0,0.0,1.0,0.0,0.0,0.0
ARMM,2015-06-01,29,11,3.7206339999999996,35.11844696969697,False,True,False,False,False,ARMM,30.96555555555555,22.58604166666667,0.0,1.0,0.0,0.0,0.0
ARMM,2015-07-01,30,14,0.065274,39.25908333333333,False,True,False,False,False,ARMM,35.11844696969697,30.96555555555555,0.0,1.0,0.0,0.0,0.0
ARMM,2015-08-01,31,15,0.674501,35.15083333333333,False,True,False,False,False,ARMM,39.25908333333333,35.11844696969697,0.0,1.0,0.0,0.0,0.0
ARMM,2015-09-01,32,13,0.56571,41.7121282051282,False,False,True,False,False,ARMM,35.15083333333333,39.25908333333333,0.0,1.0,0.0,0.0,0.0
ARMM,2015-10-01,33,11,0.413404,38.583090909090906,False,True,False,False,False,ARMM,41.7121282051282,35.15083333333333,0.0,0.0,1.0,0.0,0.0
ARMM,2015-11-01,34,10,3.6988760000000003,41.35973333333333,False,False,True,False,False,ARMM,38.583090909090906,41.7121282051282,0.0,1.0,0.0,0.0,0.0
ARMM,2015-12-01,35,10,0.5221939999999999,39.496583333333334,False,True,False,False,False,ARMM,41.35973333333333,38.583090909090906,0.0,0.0,1.0,0.0,0.0
ARMM,2016-01-01,36,11,3.491515,37.48618181818183,False,True,False,False,False,ARMM,39.496583333333334,41.35973333333333,0.0,1.0,0.0,0.0,0.0
ARMM,2016-02-01,37,10,1.90641,25.205333333333336,False,True,False,False,False,ARMM,37.48618181818183,39.496583333333334,0.0,1.0,0.0,0.0,0.0
ARMM,2016-03-01,38,8,4.155545,27.915625,False,True,False,False,False,ARMM,25.205333333333336,37.48618181818183,0.0,1.0,0.0,0.0,0.0
ARMM,2016-04-01,39,0,0.19278299999999998,41.1352380952381,False,False,True,False,False,ARMM,27.915625,25.205333333333336,0.0,1.0,0.0,0.0,0.0
ARMM,2016-05-01,40,0,0.23562399999999997,31.885,False,True,False,False,False,ARMM,41.1352380952381,27.915625,0.0,0.0,1.0,0.0,0.0
ARMM,2016-06-01,41,1,0.38556599999999996,41.18,False,False,True,False,False,ARMM,31.885,41.1352380952381,0.0,1.0,0.0,0.0,0.0
ARMM,2016-07-01,42,1,0.299885,51.52,False,False,True,False,False,ARMM,41.18,31.885,0.0,0.0,1.0,0.0,0.0
ARMM,2016-08-01,43,0,2.313396,34.67156140350877,False,True,False,False,False,ARMM,51.52,41.18,0.0,0.0,1.0,0.0,0.0
ARMM,2016-09-01,44,0,0.535508,49.64818181818182,False,False,True,False,False,ARMM,34.67156140350877,51.52,0.0,1.0,0.0,0.0,0.0
ARMM,2016-10-01,45,0,2.313396,32.1297435897436,False,True,False,False,False,ARMM,49.64818181818182,34.67156140350877,0.0,0.0,1.0,0.0,0.0
ARMM,2016-11-01,46,0,2.270556,42.64658333333333,False,False,True,False,False,ARMM,32.1297435897436,49.64818181818182,0.0,1.0,0.0,0.0,0.0
ARMM,2016-12-01,47,0,3.427254,33.78791666666666,False,True,False,False,False,ARMM,42.64658333333333,32.1297435897436,0.0,0.0,1.0,0.0,0.0
CAR,2013-01-01,0,2,15.59418,0.0,True,False,False,False,False,CAR,,,,,,,
CAR,2013-02-01,1,0,80.586381,28.779666666666664,False,True,False,False,False,CAR,0.0,,1.0,0.0,0.0,0.0,0.0
CAR,2013-03-01,2,2,124.161258,20.0,True,False,False,False,False,CAR,28.779666666666664,0.0,0.0,1.0,0.0,0.0,0.0
CAR,2013-04-01,3,0,5.7244459999999995,49.49,False,False,True,False,False,CAR,20.0,28.779666666666664,1.0,0.0,0.0,0.0,0.0
CAR,2013-05-01,4,0,23.095178,40.386666666666656,False,False,True,False,False,CAR,49.49,20.0,0.0,0.0,1.0,0.0,0.0
CAR,2013-06-01,5,0,107.826847,23.607828282828287,False,True,False,False,False,CAR,40.386666666666656,49.49,0.0,0.0,1.0,0.0,0.0
CAR,2013-07-01,6,0,74.02300699999998,22.849802141817413,False,True,False,False,False,CAR,23.607828282828287,40.386666666666656,0.0,1.0,0.0,0.0,0.0
CAR,2013-08-01,7,0,66.916799,28.17943279569893,False,True,False,False,False,CAR,22.849802141817413,23.607828282828287,0.0,1.0,0.0,0.0,0.0
CAR,2013-09-01,8,0,83.053814,30.05522887323944,False,True,False,False,False,CAR,28.17943279569893,22.849802141817413,0.0,1.0,0.0,0.0,0.0
CAR,2013-10-01,9,0,17.46943,25.842287305831434,False,True,False,False,False,CAR,30.05522887323944,28.17943279569893,0.0,1.0,0.0,0.0,0.0
CAR,2013-11-01,10,0,109.10991299999999,9.811949842361706,True,False,False,False,False,CAR,25.842287305831434,30.05522887323944,0.0,1.0,0.0,0.0,0.0
CAR,2013-12-01,11,0,114.883707,26.833341127098336,False,True,False,False,False,CAR,9.811949842361706,25.842287305831434,1.0,0.0,0.0,0.0,0.0
CAR,2014-01-01,12,69,2.57312,31.188922705314013,False,True,False,False,False,CAR,26.833341127098336,9.811949842361706,0.0,1.0,0.0,0.0,0.0
CAR,2014-02-01,13,117,19.516875,27.03583333333334,False,True,False,False,False,CAR,31.188922705314013,26.833341127098336,0.0,1.0,0.0,0.0,0.0
CAR,2014-03-01,14,129,51.559505,20.47377260981912,False,True,False,False,False,CAR,27.03583333333334,31.188922705314013,0.0,1.0,0.0,0.0,0.0
CAR,2014-04-01,15,3,45.442276,26.285999999999998,False,True,False,False,False,CAR,20.47377260981912,27.03583333333334,0.0,1.0,0.0,0.0,0.0
CAR,2014-05-01,16,1,44.908232,100.0,False,False,False,False,True,CAR,26.285999999999998,20.47377260981912,0.0,1.0,0.0,0.0,0.0
CAR,2014-06-01,17,30,50.151571000000004,18.26655555555556,True,False,False,False,False,CAR,100.0,26.285999999999998,0.0,0.0,0.0,0.0,1.0
CAR,2014-07-01,18,44,17.526348000000002,25.14223484848485,False,True,False,False,False,CAR,18.26655555555556,100.0,1.0,0.0,0.0,0.0,0.0
CAR,2014-08-01,19,69,89.913563,23.152765700483087,False,True,False,False,False,CAR,25.14223484848485,18.26655555555556,0.0,1.0,0.0,0.0,0.0
CAR,2014-09-01,20,82,58.404976,28.285168699187004,False,True,False,False,False,CAR,23.152765700483087,25.14223484848485,0.0,1.0,0.0,0.0,0.0
CAR,2014-10-01,21,80,0.048549,29.61253333333333,False,True,False,False,False,CAR,28.285168699187004,23.152765700483087,0.0,1.0,0.0,0.0,0.0
CAR,2014-11-01,22,65,7.622261999999999,28.537166666666664,False,True,False,False,False,CAR,29.61253333333333,28.285168699187004,0.0,1.0,0.0,0.0,0.0
CAR,2014-12-01,23,31,20.050919,38.04268279569892,False,True,False,False,False,CAR,28.537166666666664,29.61253333333333,0.0,1.0,0.0,0.0,0.0
CAR,2015-01-01,24,39,13.760357,34.738594017094016,False,True,False,False,False,CAR,38.04268279569892,28.537166666666664,0.0,1.0,0.0,0.0,0.0
CAR,2015-02-01,25,38,20.927209,31.41940789473684,False,True,False,False,False,CAR,34.738594017094016,38.04268279569892,0.0,1.0,0.0,0.0,0.0
CAR,2015-03-01,26,40,33.158637,19.87045833333333,True,False,False,False,False,CAR,31.41940789473684,34.738594017094016,0.0,1.0,0.0,0.0,0.0
CAR,2015-04-01,27,8,12.183649,18.0375,True,False,False,False,False,CAR,19.87045833333333,31.41940789473684,1.0,0.0,0.0,0.0,0.0
CAR,2015-05-01,28,6,72.002978,28.16666666666667,False,True,False,False,False,CAR,18.0375,19.87045833333333,1.0,0.0,0.0,0.0,0.0
CAR,2015-06-01,29,12,27.186259999999997,42.3175,False,False,True,False,False,CAR,28.16666666666667,18.0375,0.0,1.0,0.0,0.0,0.0
CAR,2015-07-01,30,46,0.0,36.26677898550724,False,True,False,False,False,CAR,42.3175,28.16666666666667,0.0,0.0,1.0,0.0,0.0
CAR,2015-08-01,31,46,3.057857,41.54625,False,False,True,False,False,CAR,36.26677898550724,42.3175,0.0,1.0,0.0,0.0,0.0
CAR,2015-09-01,32,43,8.456886,43.4693073089701,False,False,True,False,False,CAR,41.54625,36.26677898550724,0.0,0.0,1.0,0.0,0.0
CAR,2015-10-01,33,41,12.183649,41.17872764227644,False,False,True,False,False,CAR,43.4693073089701,41.54625,0.0,0.0,1.0,0.0,0.0
CAR,2015-11-01,34,41,11.036953,30.930296747967468,False,True,False,False,False,CAR,41.17872764227644,43.4693073089701,0.0,0.0,1.0,0.0,0.0
CAR,2015-12-01,35,32,21.83501,36.88428125000001,False,True,False,False,False,CAR,30.930296747967468,41.17872764227644,0.0,1.0,0.0,0.0,0.0
CAR,2016-01-01,36,31,14.581579000000001,31.004817204301077,False,True,False,False,False,CAR,36.88428125000001,30.930296747967468,0.0,1.0,0.0,0.0,0.0
CAR,2016-02-01,37,31,44.591409999999996,28.90264669738863,False,True,False,False,False,CAR,31.004817204301077,36.88428125000001,0.0,1.0,0.0,0.0,0.0
CAR,2016-03-01,38,36,10.677479,22.957152777777768,False,True,False,False,False,CAR,28.90264669738863,31.004817204301077,0.0,1.0,0.0,0.0,0.0
CAR,2016-04-01,39,3,0.0,39.19777777777778,False,True,False,False,False,CAR,22.957152777777768,28.90264669738863,0.0,1.0,0.0,0.0,0.0
CAR,2016-05-01,40,0,2.1166810000000003,16.9845,True,False,False,False,False,CAR,39.19777777777778,22.957152777777768,0.0,1.0,0.0,0.0,0.0
CAR,2016-06-01,41,1,3.6218760000000003,85.185,False,False,False,False,True,CAR,16.9845,39.19777777777778,1.0,0.0,0.0,0.0,0.0
CAR,2016-07-01,42,3,5.973744,34.85083333333333,False,True,False,False,False,CAR,85.185,16.9845,0.0,0.0,0.0,0.0,1.0
CAR,2016-08-01,43,1,7.149678,64.0025,False,False,False,True,False,CAR,34.85083333333333,85.185,0.0,1.0,0.0,0.0,0.0
CAR,2016-09-01,44,1,6.39708,20.6425,False,True,False,False,False,CAR,64.0025,34.85083333333333,0.0,0.0,0.0,1.0,0.0
CAR,2016-10-01,45,1,9.219321,6.9,True,False,False,False,False,CAR,20.6425,64.0025,0.0,1.0,0.0,0.0,0.0
CAR,2016-11-01,46,0,34.572454,21.86726371308016,False,True,False,False,False,CAR,6.9,20.6425,1.0,0.0,0.0,0.0,0.0
CAR,2016-12-01,47,0,5.597445,19.676672727272727,True,False,False,False,False,CAR,21.86726371308016,6.9,0.0,1.0,0.0,0.0,0.0
CARAGA,2013-01-01,0,13,41.986872,24.89102564102564,False,True,False,False,False,CARAGA,,,,,,,
CARAGA,2013-02-01,1,19,14.595592000000002,33.916842105263164,False,True,False,False,False,CARAGA,24.89102564102564,,0.0,1.0,0.0,0.0,0.0
CARAGA,2013-03-01,2,4,25.165943,31.9,False,True,False,False,False,CARAGA,33.916842105263164,24.89102564102564,0.0,1.0,0.0,0.0,0.0
CARAGA,2013-04-01,3,0,1.2108450000000002,49.49,False,False,True,False,False,CARAGA,31.9,33.916842105263164,0.0,1.0,0.0,0.0,0.0
CARAGA,2013-05-01,4,1,5.170636,87.23,False,False,False,False,True,CARAGA,49.49,31.9,0.0,0.0,1.0,0.0,0.0
CARAGA,2013-06-01,5,3,11.781196000000001,46.66666666666666,False,False,True,False,False,CARAGA,87.23,49.49,0.0,0.0,0.0,0.0,1.0
CARAGA,2013-07-01,6,0,3.8288889999999998,41.71643593519881,False,False,True,False,False,CARAGA,46.66666666666666,87.23,0.0,0.0,1.0,0.0,0.0
CARAGA,2013-08-01,7,2,11.944823,26.57,False,True,False,False,False,CARAGA,41.71643593519881,46.66666666666666,0.0,0.0,1.0,0.0,0.0
CARAGA,2013-09-01,8,49,10.635802,15.813571428571427,True,False,False,False,False,CARAGA,26.57,41.71643593519881,0.0,1.0,0.0,0.0,0.0
CARAGA,2013-10-01,9,237,49.448296,25.90762939521801,False,True,False,False,False,CARAGA,15.813571428571427,26.57,1.0,0.0,0.0,0.0,0.0
CARAGA,2013-11-01,10,260,18.424481,27.314708974358968,False,True,False,False,False,CARAGA,25.90762939521801,15.813571428571427,0.0,1.0,0.0,0.0,0.0
CARAGA,2013-12-01,11,214,31.351071,27.400762461059198,False,True,False,False,False,CARAGA,27.314708974358968,25.90762939521801,0.0,1.0,0.0,0.0,0.0
CARAGA,2014-01-01,12,263,1.609777,22.89250253485425,False,True,False,False,False,CARAGA,27.400762461059198,27.314708974358968,0.0,1.0,0.0,0.0,0.0
CARAGA,2014-02-01,13,274,5.280067,24.304184827945786,False,True,False,False,False,CARAGA,22.89250253485425,27.400762461059198,0.0,1.0,0.0,0.0,0.0
CARAGA,2014-03-01,14,163,11.719174,23.43466257668712,False,True,False,False,False,CARAGA,24.304184827945786,22.89250253485425,0.0,1.0,0.0,0.0,0.0
CARAGA,2014-04-01,15,2,3.058576,0.0,True,False,False,False,False,CARAGA,23.43466257668712,24.304184827945786,0.0,1.0,0.0,0.0,0.0
CARAGA,2014-05-01,16,0,9.94842,20.9334375,False,True,False,False,False,CARAGA,0.0,23.43466257668712,1.0,0.0,0.0,0.0,0.0
CARAGA,2014-06-01,17,63,8.918161999999997,10.45674603174603,True,False,False,False,False,CARAGA,20.9334375,0.0,0.0,1.0,0.0,0.0,0.0
CARAGA,2014-07-01,18,109,23.309566,17.998241590214068,True,False,False,False,False,CARAGA,10.45674603174603,20.9334375,1.0,0.0,0.0,0.0,0.0
CARAGA,2014-08-01,19,106,24.565191,27.47973584905661,False,True,False,False,False,CARAGA,17.998241590214068,10.45674603174603,1.0,0.0,0.0,0.0,0.0
CARAGA,2014-09-01,20,138,22.762241,28.663908212560386,False,True,False,False,False,CARAGA,27.47973584905661,17.998241590214068,0.0,1.0,0.0,0.0,0.0
CARAGA,2014-10-01,21,161,2.189296,28.140618012422372,False,True,False,False,False,CARAGA,28.663908212560386,27.47973584905661,0.0,1.0,0.0,0.0,0.0
CARAGA,2014-11-01,22,121,6.084956,25.664044077134985,False,True,False,False,False,CARAGA,28.140618012422372,28.663908212560386,0.0,1.0,0.0,0.0,0.0
CARAGA,2014-12-01,23,45,7.469364,23.470055555555554,False,True,False,False,False,CARAGA,25.664044077134985,28.140618012422372,0.0,1.0,0.0,0.0,0.0
CARAGA,2015-01-01,24,34,3.168463,31.71213235294117,False,True,False,False,False,CARAGA,23.470055555555554,25.664044077134985,0.0,1.0,0.0,0.0,0.0
CARAGA,2015-02-01,25,24,10.550983,25.73125,False,True,False,False,False,CARAGA,31.71213235294117,23.470055555555554,0.0,1.0,0.0,0.0,0.0
CARAGA,2015-03-01,26,23,7.6043119999999975,18.159420289855074,True,False,False,False,False,CARAGA,25.73125,31.71213235294117,0.0,1.0,0.0,0.0,0.0
CARAGA,2015-04-01,27,2,21.545551,7.3,True,False,False,False,False,CARAGA,18.159420289855074,25.73125,1.0,0.0,0.0,0.0,0.0
CARAGA,2015-05-01,28,2,28.516171000000003,6.0,True,False,False,False,False,CARAGA,7.3,18.159420289855074,1.0,0.0,0.0,0.0,0.0
CARAGA,2015-06-01,29,31,19.390995999999998,18.22948924731182,True,False,False,False,False,CARAGA,6.0,7.3,1.0,0.0,0.0,0.0,0.0
CARAGA,2015-07-01,30,47,3.580364,31.46906028368793,False,True,False,False,False,CARAGA,18.22948924731182,6.0,1.0,0.0,0.0,0.0,0.0
CARAGA,2015-08-01,31,55,4.435849,31.375860606060602,False,True,False,False,False,CARAGA,31.46906028368793,18.22948924731182,0.0,1.0,0.0,0.0,0.0
CARAGA,2015-09-01,32,56,4.404164,29.49930059523809,False,True,False,False,False,CARAGA,31.375860606060602,31.46906028368793,0.0,1.0,0.0,0.0,0.0
CARAGA,2015-10-01,33,48,3.073409,29.756625,False,True,False,False,False,CARAGA,29.49930059523809,31.375860606060602,0.0,1.0,0.0,0.0,0.0
CARAGA,2015-11-01,34,40,10.487614,32.22248333333333,False,True,False,False,False,CARAGA,29.756625,29.49930059523809,0.0,1.0,0.0,0.0,0.0
CARAGA,2015-12-01,35,34,5.069541,33.973779411764696,False,True,False,False,False,CARAGA,32.22248333333333,29.756625,0.0,1.0,0.0,0.0,0.0
CARAGA,2016-01-01,36,32,20.992741,31.84531250000001,False,True,False,False,False,CARAGA,33.973779411764696,32.22248333333333,0.0,1.0,0.0,0.0,0.0
CARAGA,2016-02-01,37,33,31.130395,32.924247474747474,False,True,False,False,False,CARAGA,31.84531250000001,33.973779411764696,0.0,1.0,0.0,0.0,0.0
CARAGA,2016-03-01,38,30,20.150536,32.3797,False,True,False,False,False,CARAGA,32.924247474747474,31.84531250000001,0.0,1.0,0.0,0.0,0.0
CARAGA,2016-04-01,39,1,1.559639,16.67,True,False,False,False,False,CARAGA,32.3797,32.924247474747474,0.0,1.0,0.0,0.0,0.0
CARAGA,2016-05-01,40,1,10.293617999999999,17.085,True,False,False,False,False,CARAGA,16.67,32.3797,1.0,0.0,0.0,0.0,0.0
CARAGA,2016-06-01,41,5,3.36882,46.566,False,False,True,False,False,CARAGA,17.085,16.67,1.0,0.0,0.0,0.0,0.0
CARAGA,2016-07-01,42,4,4.211025,60.792291666666664,False,False,False,True,False,CARAGA,46.566,17.085,0.0,0.0,1.0,0.0,0.0
CARAGA,2016-08-01,43,0,10.823895,34.67156140350877,False,True,False,False,False,CARAGA,60.792291666666664,46.566,0.0,0.0,0.0,1.0,0.0
CARAGA,2016-09-01,44,0,11.229401,47.47620833333333,False,False,True,False,False,CARAGA,34.67156140350877,60.792291666666664,0.0,1.0,0.0,0.0,0.0
CARAGA,2016-10-01,45,0,14.629414,32.1297435897436,False,True,False,False,False,CARAGA,47.47620833333333,34.67156140350877,0.0,0.0,1.0,0.0,0.0
CARAGA,2016-11-01,46,0,38.304735,41.998017241379316,False,False,True,False,False,CARAGA,32.1297435897436,47.47620833333333,0.0,1.0,0.0,0.0,0.0
CARAGA,2016-12-01,47,0,15.346848000000001,35.93258064516129,False,True,False,False,False,CARAGA,41.998017241379316,32.1297435897436,0.0,0.0,1.0,0.0,0.0
I,2013-01-01,0,21,16.873576999999994,22.41837301587301,False,True,False,False,False,I,,,,,,,
I,2013-02-01,1,15,36.012743,39.53099999999999,False,True,False,False,False,I,22.41837301587301,,0.0,1.0,0.0,0.0,0.0
I,2013-03-01,2,3,21.184960999999998,41.57333333333333,False,False,True,False,False,I,39.53099999999999,22.41837301587301,0.0,1.0,0.0,0.0,0.0
I,2013-04-01,3,0,15.284282000000001,49.49,False,False,True,False,False,I,41.57333333333333,39.53099999999999,0.0,0.0,1.0,0.0,0.0
I,2013-05-01,4,1,9.332880000000001,0.0,True,False,False,False,False,I,49.49,41.57333333333333,0.0,0.0,1.0,0.0,0.0
I,2013-06-01,5,2,27.592863,7.5,True,False,False,False,False,I,0.0,49.49,1.0,0.0,0.0,0.0,0.0
I,2013-07-01,6,2,83.505606,56.33666666666666,False,False,True,False,False,I,7.5,0.0,1.0,0.0,0.0,0.0,0.0
I,2013-08-01,7,1,35.539336,97.06,False,False,False,False,True,I,56.33666666666666,7.5,0.0,0.0,1.0,0.0,0.0
I,2013-09-01,8,42,76.658112,27.827480158730157,False,True,False,False,False,I,97.06,56.33666666666666,0.0,0.0,0.0,0.0,1.0
I,2013-10-01,9,128,23.771792,23.323312127976195,False,True,False,False,False,I,27.827480158730157,97.06,0.0,1.0,0.0,0.0,0.0
I,2013-11-01,10,923,71.856413,5.709764897074756,True,False,False,False,False,I,23.323312127976195,27.827480158730157,0.0,1.0,0.0,0.0,0.0
I,2013-12-01,11,381,29.587934999999998,27.382118547681564,False,True,False,False,False,I,5.709764897074756,23.323312127976195,1.0,0.0,0.0,0.0,0.0
I,2014-01-01,12,382,8.898958,25.71574694589878,False,True,False,False,False,I,27.382118547681564,5.709764897074756,0.0,1.0,0.0,0.0,0.0
I,2014-02-01,13,436,5.173039,27.4533114351245,False,True,False,False,False,I,25.71574694589878,27.382118547681564,0.0,1.0,0.0,0.0,0.0
I,2014-03-01,14,277,28.792703000000003,25.675885078219014,False,True,False,False,False,I,27.4533114351245,25.71574694589878,0.0,1.0,0.0,0.0,0.0
I,2014-04-01,15,9,33.16733,22.859444444444453,False,True,False,False,False,I,25.675885078219014,27.4533114351245,0.0,1.0,0.0,0.0,0.0
I,2014-05-01,16,2,20.209782999999998,2.94,True,False,False,False,False,I,22.859444444444453,25.675885078219014,0.0,1.0,0.0,0.0,0.0
I,2014-06-01,17,49,47.605266,29.385255102040826,False,True,False,False,False,I,2.94,22.859444444444453,1.0,0.0,0.0,0.0,0.0
I,2014-07-01,18,86,18.56306,32.97307751937984,False,True,False,False,False,I,29.385255102040826,2.94,0.0,1.0,0.0,0.0,0.0
I,2014-08-01,19,132,59.348563,32.64728535353535,False,True,False,False,False,I,32.97307751937984,29.385255102040826,0.0,1.0,0.0,0.0,0.0
I,2014-09-01,20,218,24.268373,31.33444266055047,False,True,False,False,False,I,32.64728535353535,32.97307751937984,0.0,1.0,0.0,0.0,0.0
I,2014-10-01,21,206,5.22294,27.134596278317147,False,True,False,False,False,I,31.33444266055047,32.64728535353535,0.0,1.0,0.0,0.0,0.0
I,2014-11-01,22,113,4.025323,23.482890855457228,False,True,False,False,False,I,27.134596278317147,31.33444266055047,0.0,1.0,0.0,0.0,0.0
I,2014-12-01,23,50,10.745284,21.70533333333334,False,True,False,False,False,I,23.482890855457228,27.134596278317147,0.0,1.0,0.0,0.0,0.0
I,2015-01-01,24,26,13.865062,23.44365384615385,False,True,False,False,False,I,21.70533333333334,23.482890855457228,0.0,1.0,0.0,0.0,0.0
I,2015-02-01,25,20,13.53767,23.647357142857146,False,True,False,False,False,I,23.44365384615385,21.70533333333334,0.0,1.0,0.0,0.0,0.0
I,2015-03-01,26,14,31.429657000000002,13.071428571428573,True,False,False,False,False,I,23.647357142857146,23.44365384615385,0.0,1.0,0.0,0.0,0.0
I,2015-04-01,27,3,13.455822,6.9433333333333325,True,False,False,False,False,I,13.071428571428573,23.647357142857146,1.0,0.0,0.0,0.0,0.0
I,2015-05-01,28,3,40.547531,10.166666666666666,True,False,False,False,False,I,6.9433333333333325,13.071428571428573,1.0,0.0,0.0,0.0,0.0
I,2015-06-01,29,13,13.324864999999999,32.20869230769231,False,True,False,False,False,I,10.166666666666666,6.9433333333333325,1.0,0.0,0.0,0.0,0.0
I,2015-07-01,30,91,3.765011,34.234489010989016,False,True,False,False,False,I,32.20869230769231,10.166666666666666,0.0,1.0,0.0,0.0,0.0
I,2015-08-01,31,97,1.735179,38.675616838487976,False,True,False,False,False,I,34.234489010989016,32.20869230769231,0.0,1.0,0.0,0.0,0.0
I,2015-09-01,32,104,4.878145,35.70715750915751,False,True,False,False,False,I,38.675616838487976,34.234489010989016,0.0,1.0,0.0,0.0,0.0
I,2015-10-01,33,101,7.6609789999999975,32.877389438943894,False,True,False,False,False,I,35.70715750915751,38.675616838487976,0.0,1.0,0.0,0.0,0.0
I,2015-11-01,34,98,7.972001,29.783896258503407,False,True,False,False,False,I,32.877389438943894,35.70715750915751,0.0,1.0,0.0,0.0,0.0
I,2015-12-01,35,90,18.415814,27.65014814814815,False,True,False,False,False,I,29.783896258503407,32.877389438943894,0.0,1.0,0.0,0.0,0.0
I,2016-01-01,36,91,13.504792000000002,25.980296703296705,False,True,False,False,False,I,27.65014814814815,29.783896258503407,0.0,1.0,0.0,0.0,0.0
I,2016-02-01,37,81,27.912051,22.575133744855968,False,True,False,False,False,I,25.980296703296705,27.65014814814815,0.0,1.0,0.0,0.0,0.0
