,Date,Province,Unnamed: 0,count,mosquito,date,Dengue
668,2015-09-01,oriental mindoro,8,47.0,37.270425531914896,2015-09-01,12.439888680767575
669,2015-10-01,oriental mindoro,9,35.0,30.971142857142844,2015-10-01,7.58240833875357
670,2015-11-01,oriental mindoro,10,33.0,32.876060606060605,2015-11-01,5.9237565146512265
671,2015-12-01,oriental mindoro,11,19.0,36.04684210526316,2015-12-01,6.1607067752372755
672,2015-01-01,palawan,0,15.0,34.034666666666666,2015-01-01,4.526586908205344
673,2015-02-01,palawan,1,23.0,41.130434782608695,2015-02-01,4.07392821738481
674,2015-03-01,palawan,2,14.0,49.14285714285714,2015-03-01,4.979245599025878
675,2015-04-01,palawan,3,7.0,61.85714285714285,2015-04-01,3.892864741056596
676,2015-05-01,palawan,4,2.0,62.5,2015-05-01,6.156158195159268
677,2015-06-01,palawan,5,25.0,46.20120000000001,2015-06-01,12.402848128482644
678,2015-07-01,palawan,6,33.0,42.19424242424242,2015-07-01,33.67780659704776
679,2015-08-01,palawan,7,25.0,37.64880000000001,2015-08-01,41.10140912650453
680,2015-09-01,palawan,8,40.0,53.18375000000001,2015-09-01,31.867171833765624
681,2015-10-01,palawan,9,48.0,53.266875,2015-10-01,19.011665014462444
682,2015-11-01,palawan,10,50.0,40.4776,2015-11-01,8.509983387426047
683,2015-12-01,palawan,11,47.0,42.720638297872355,2015-12-01,2.1727617159385653
684,2015-01-01,pampanga,0,18.0,11.468888888888893,2015-01-01,15.633717330128933
685,2015-02-01,pampanga,1,16.0,15.6875,2015-02-01,12.874826036576769
686,2015-03-01,pampanga,2,12.0,8.333333333333334,2015-03-01,8.42994561918717
687,2015-04-01,pampanga,3,5.0,14.6,2015-04-01,4.981331502246964
688,2015-05-01,pampanga,4,1.0,12.0,2015-05-01,2.9887989013481784
689,2015-06-01,pampanga,5,25.0,15.417599999999998,2015-06-01,4.138336940328247
690,2015-07-01,pampanga,6,63.0,17.975873015873017,2015-07-01,11.34210865127001
691,2015-08-01,pampanga,7,47.0,24.92212765957448,2015-08-01,30.539393902237155
692,2015-09-01,pampanga,8,44.0,21.469545454545454,2015-09-01,69.20218994660013
693,2015-10-01,pampanga,9,25.0,11.7452,2015-10-01,90.92845888332343
694,2015-11-01,pampanga,10,20.0,10.086,2015-11-01,86.25367085813781
695,2015-12-01,pampanga,11,13.0,10.56076923076923,2015-12-01,41.46000527254781
696,2015-01-01,pangasinan,0,47.0,19.378510638297872,2015-01-01,6.730417360282962
697,2015-02-01,pangasinan,1,47.0,14.178297872340426,2015-02-01,3.5512252403503064
698,2015-03-01,pangasinan,2,16.0,12.8125,2015-03-01,2.840980192280245
699,2015-04-01,pangasinan,3,1.0,0.0,2015-04-01,2.3336623008016297
700,2015-05-01,pangasinan,4,4.0,30.0,2015-05-01,3.585046433115547
701,2015-06-01,pangasinan,5,21.0,35.505714285714284,2015-06-01,9.875788287450376
702,2015-07-01,pangasinan,6,90.0,39.02966666666667,2015-07-01,18.36490767152587
703,2015-08-01,pangasinan,7,160.0,38.8376875,2015-08-01,37.71062993324373
704,2015-09-01,pangasinan,8,176.0,37.12727272727275,2015-09-01,33.99029872906722
705,2015-10-01,pangasinan,9,141.0,33.409929078014194,2015-10-01,26.78638467007088
706,2015-11-01,pangasinan,10,135.0,30.332000000000008,2015-11-01,26.41435154965323
707,2015-12-01,pangasinan,11,94.0,26.807765957446808,2015-12-01,17.587020237925326
708,2015-01-01,quezon,0,44.0,32.25000000000001,2015-01-01,9.13874403508524
709,2015-02-01,quezon,1,35.0,34.274,2015-02-01,4.757799729606233
710,2015-03-01,quezon,2,6.0,48.5,2015-03-01,4.56937201754262
711,2015-04-01,quezon,3,,24.36555555555556,2015-04-01,2.9206295369860045
712,2015-05-01,quezon,4,,33.28066666666667,2015-05-01,4.051195809367684
713,2015-06-01,quezon,5,51.0,23.963137254901962,2015-06-01,4.56937201754262
714,2015-07-01,quezon,6,181.0,38.01701657458563,2015-07-01,10.599058803578242
715,2015-08-01,quezon,7,144.0,40.76986111111113,2015-08-01,10.080882595403306
716,2015-09-01,quezon,8,156.0,38.889102564102544,2015-09-01,12.907298276357503
717,2015-10-01,quezon,9,110.0,39.41045454545454,2015-10-01,20.30308597485432
718,2015-11-01,quezon,10,103.0,38.43718446601942,2015-11-01,21.29233146318829
719,2015-12-01,quezon,11,92.0,32.794456521739136,2015-12-01,12.813084420325696
720,2015-01-01,quirino,0,,26.46530864197531,2015-01-01,29.631040631564467
721,2015-02-01,quirino,1,,18.323421052631574,2015-02-01,18.519400394727793
722,2015-03-01,quirino,2,,18.86254237288136,2015-03-01,11.640765962400327
723,2015-04-01,quirino,3,,29.058823529411764,2015-04-01,7.936885883454768
724,2015-05-01,quirino,4,,35.53846153846154,2015-05-01,19.577651845855094
725,2015-06-01,quirino,5,1.0,20.0,2015-06-01,44.4465609473467
726,2015-07-01,quirino,6,7.0,44.80285714285714,2015-07-01,34.922297887200976
727,2015-08-01,quirino,7,5.0,17.695999999999994,2015-08-01,88.8931218946934
728,2015-09-01,quirino,8,5.0,9.696000000000002,2015-09-01,182.54837531945967
729,2015-10-01,quirino,9,4.0,24.890000000000004,2015-10-01,237.04832505251574
730,2015-11-01,quirino,10,15.0,41.822,2015-11-01,37.038800789455586
731,2015-12-01,quirino,11,10.0,48.162,2015-12-01,14.815520315782233
732,2015-01-01,rizal,0,24.0,29.98375,2015-01-01,14.978016640160432
733,2015-02-01,rizal,1,30.0,16.041999999999998,2015-02-01,12.516351868282213
734,2015-03-01,rizal,2,11.0,18.90909090909091,2015-03-01,5.755441579320906
735,2015-04-01,rizal,3,,32.05,2015-04-01,5.027343548201997
736,2015-05-01,rizal,4,,40.27272727272727,2015-05-01,4.9580008785716245
737,2015-06-01,rizal,5,3.0,35.22666666666667,2015-06-01,10.921470466783648
738,2015-07-01,rizal,6,79.0,23.392405063291143,2015-07-01,27.771739186964133
739,2015-08-01,rizal,7,81.0,26.058641975308642,2015-08-01,44.34463722862313
740,2015-09-01,rizal,8,88.0,23.39204545454546,2015-09-01,48.297169397554356
741,2015-10-01,rizal,9,71.0,20.08943661971832,2015-10-01,33.839222779621714
742,2015-11-01,rizal,10,58.0,21.553448275862063,2015-11-01,19.034562813537214
743,2015-12-01,rizal,11,47.0,14.909999999999995,2015-12-01,9.499945739361015
744,2015-01-01,romblon,0,15.0,31.228666666666665,2015-01-01,1.3662088728435247
745,2015-02-01,romblon,1,12.0,37.833333333333336,2015-02-01,1.3662088728435247
746,2015-03-01,romblon,2,8.0,21.625,2015-03-01,0.0
747,2015-04-01,romblon,3,3.0,0.0,2015-04-01,0.0
748,2015-05-01,romblon,4,3.0,0.0,2015-05-01,2.7324177456870493
749,2015-06-01,romblon,5,7.0,27.91857142857143,2015-06-01,6.8310443642176235
750,2015-07-01,romblon,6,28.0,35.40142857142857,2015-07-01,31.081251857190185
751,2015-08-01,romblon,7,20.0,47.239,2015-08-01,17.07761091054406
752,2015-09-01,romblon,8,20.0,43.4645,2015-09-01,28.007281893292255
753,2015-10-01,romblon,9,18.0,27.484444444444442,2015-10-01,15.369849819489653
754,2015-11-01,romblon,10,17.0,40.60117647058824,2015-11-01,8.197253237061148
755,2015-12-01,romblon,11,13.0,29.28692307692307,2015-12-01,2.049313309265287
756,2015-01-01,samar,0,4.0,6.75,2015-01-01,3.2031529274895867
757,2015-02-01,samar,1,1.0,20.0,2015-02-01,2.0500178735933354
758,2015-03-01,samar,2,,37.15209302325581,2015-03-01,4.100035747186671
759,2015-04-01,samar,3,,21.845,2015-04-01,1.5375134051950017
760,2015-05-01,samar,4,,26.678461538461534,2015-05-01,0.7687567025975008
761,2015-06-01,samar,5,21.0,30.380952380952376,2015-06-01,0.8968828196970843
762,2015-07-01,samar,6,27.0,34.84185185185185,2015-07-01,3.33127904458917
763,2015-08-01,samar,7,18.0,39.04,2015-08-01,2.9469006932904196
764,2015-09-01,samar,8,24.0,38.45541666666667,2015-09-01,2.0500178735933354
765,2015-10-01,samar,9,21.0,29.563809523809518,2015-10-01,6.150053620780007
766,2015-11-01,samar,10,18.0,18.99111111111111,2015-11-01,6.27817973787959
767,2015-12-01,samar,11,12.0,40.49,2015-12-01,1.0250089367966677
768,2015-01-01,sarangani,0,,45.91305194805194,2015-01-01,11.942799502444599
769,2015-02-01,sarangani,1,,52.51059210526318,2015-02-01,16.352448549501066
770,2015-03-01,sarangani,2,,47.31666666666667,2015-03-01,11.759064125483913
771,2015-04-01,sarangani,3,,25.2,2015-04-01,16.352448549501066
772,2015-05-01,sarangani,4,,28.363636363636363,2015-05-01,12.310270256365971
773,2015-06-01,sarangani,5,,50.22245614035089,2015-06-01,15.066300910776263
774,2015-07-01,sarangani,6,,56.343393665158366,2015-07-01,27.744041921063605
775,2015-08-01,sarangani,7,,50.665245098039215,2015-08-01,33.99104473772694
776,2015-09-01,sarangani,8,2.0,44.645,2015-09-01,23.150657497046453
777,2015-10-01,sarangani,9,29.0,55.25655172413793,2015-10-01,14.515094779894206
778,2015-11-01,sarangani,10,14.0,62.039285714285725,2015-11-01,16.71991930342244
779,2015-12-01,sarangani,11,12.0,70.60666666666667,2015-12-01,13.596417895090774
780,2015-01-01,siquijor,0,8.0,47.5,2015-01-01,4.1673612268711455
781,2015-02-01,siquijor,1,15.0,53.53333333333333,2015-02-01,6.251041840306717
782,2015-03-01,siquijor,2,6.0,55.83333333333334,2015-03-01,7.292882147024504
783,2015-04-01,siquijor,3,,18.03636363636364,2015-04-01,1.0418403067177864
784,2015-05-01,siquijor,4,,35.0,2015-05-01,4.1673612268711455
785,2015-06-01,siquijor,5,11.0,64.83818181818182,2015-06-01,4.1673612268711455
786,2015-07-01,siquijor,6,33.0,66.21848484848483,2015-07-01,14.585764294049008
787,2015-08-01,siquijor,7,30.0,74.47633333333334,2015-08-01,20.836806134355726
788,2015-09-01,siquijor,8,39.0,63.55923076923079,2015-09-01,21.87864644107351
789,2015-10-01,siquijor,9,32.0,68.72406249999999,2015-10-01,53.1338556426071
790,2015-11-01,siquijor,10,22.0,65.49363636363637,2015-11-01,41.67361226871145
791,2015-12-01,siquijor,11,11.0,70.82181818181817,2015-12-01,32.297049508251376
792,2015-01-01,sorsogon,0,20.0,27.5835,2015-01-01,2.6483418227401763
793,2015-02-01,sorsogon,1,28.0,26.20678571428571,2015-02-01,0.7566690922114789
794,2015-03-01,sorsogon,2,14.0,29.181428571428572,2015-03-01,0.7566690922114789
795,2015-04-01,sorsogon,3,4.0,18.375,2015-04-01,0.630557576842899
796,2015-05-01,sorsogon,4,1.0,14.21,2015-05-01,0.630557576842899
797,2015-06-01,sorsogon,5,2.0,58.335,2015-06-01,0.8827806075800587
798,2015-07-01,sorsogon,6,2.0,4.16,2015-07-01,2.3961187920030165
799,2015-08-01,sorsogon,7,16.0,20.3975,2015-08-01,2.9005648534773356
800,2015-09-01,sorsogon,8,9.0,11.33222222222222,2015-09-01,3.783345461057394
801,2015-10-01,sorsogon,9,3.0,13.856666666666667,2015-10-01,4.666126068637453
802,2015-11-01,sorsogon,10,5.0,14.651999999999996,2015-11-01,3.278899399583075
803,2015-12-01,sorsogon,11,2.0,12.35,2015-12-01,2.6483418227401763
804,2015-01-01,south cotabato,0,,45.91305194805194,2015-01-01,13.64477871944414
805,2015-02-01,south cotabato,1,,52.51059210526318,2015-02-01,14.373383408346497
806,2015-03-01,south cotabato,2,,47.31666666666667,2015-03-01,13.909725879044997
807,2015-04-01,south cotabato,3,,25.2,2015-04-01,8.67701947692807
808,2015-05-01,south cotabato,4,,28.363636363636363,2015-05-01,9.273150586029999
809,2015-06-01,south cotabato,5,,50.22245614035089,2015-06-01,15.830592786151211
810,2015-07-01,south cotabato,6,,56.343393665158366,2015-07-01,38.549811721924705
811,2015-08-01,south cotabato,7,,50.66524509803921,2015-08-01,39.80831073002878
812,2015-09-01,south cotabato,8,3.0,58.68333333333334,2015-09-01,29.27666113589471
813,2015-10-01,south cotabato,9,27.0,46.021851851851864,2015-10-01,30.932580883400068
814,2015-11-01,south cotabato,10,12.0,39.863333333333344,2015-11-01,27.09084706918764
815,2015-12-01,south cotabato,11,7.0,46.35,2015-12-01,34.64184111781206
816,2015-01-01,southern leyte,0,6.0,65.33333333333333,2015-01-01,1.896858328393598
817,2015-02-01,southern leyte,1,7.0,43.14285714285715,2015-02-01,0.4742145820983995
818,2015-03-01,southern leyte,2,2.0,9.0,2015-03-01,1.4226437462951984
819,2015-04-01,southern leyte,3,,20.439090909090904,2015-04-01,1.1855364552459988
820,2015-05-01,southern leyte,4,,37.846153846153854,2015-05-01,0.0
821,2015-06-01,southern leyte,5,35.0,37.82628571428571,2015-06-01,0.23710729104919975
822,2015-07-01,southern leyte,6,41.0,39.052439024390246,2015-07-01,1.1855364552459988
823,2015-08-01,southern leyte,7,39.0,37.51358974358975,2015-08-01,1.896858328393598
824,2015-09-01,southern leyte,8,46.0,40.918695652173916,2015-09-01,4.5050385299347955
825,2015-10-01,southern leyte,9,32.0,45.36718749999999,2015-10-01,5.690574985180794
826,2015-11-01,southern leyte,10,31.0,35.60935483870967,2015-11-01,3.5566093657379962
827,2015-12-01,southern leyte,11,23.0,34.5104347826087,2015-12-01,2.6081802015411975
828,2015-01-01,sultan kudarat,0,,43.726804123711325,2015-01-01,5.7875002308843175
829,2015-02-01,sultan kudarat,1,,46.862018779342726,2015-02-01,4.802393808606135
830,2015-03-01,sultan kudarat,2,,44.1081081081081,2015-03-01,7.388298167086362
831,2015-04-01,sultan kudarat,3,,25.2,2015-04-01,3.5710107807584084
832,2015-05-01,sultan kudarat,4,,28.363636363636363,2015-05-01,3.817287386327954
833,2015-06-01,sultan kudarat,5,,54.91540983606558,2015-06-01,7.018883258732044
834,2015-07-01,sultan kudarat,6,,50.52544871794872,2015-07-01,12.067553672907726
835,2015-08-01,sultan kudarat,7,,50.35025806451611,2015-08-01,14.53031972860318
836,2015-09-01,sultan kudarat,8,5.0,67.7,2015-09-01,10.097340828351362
837,2015-10-01,sultan kudarat,9,7.0,67.03428571428572,2015-10-01,10.097340828351362
838,2015-11-01,sultan kudarat,10,9.0,74.21444444444445,2015-11-01,9.358511011642726
839,2015-12-01,sultan kudarat,11,4.0,53.23,2015-12-01,5.7875002308843175
840,2015-01-01,sulu,0,,43.18378151260504,2015-01-01,0.6062582830037915
841,2015-02-01,sulu,1,,43.43468,2015-02-01,0.3637549698022749
842,2015-03-01,sulu,2,,40.71629310344827,2015-03-01,0.6062582830037915
843,2015-04-01,sulu,3,,27.447619047619053,2015-04-01,0.1212516566007583
844,2015-05-01,sulu,4,,38.333333333333336,2015-05-01,0.2425033132015166
845,2015-06-01,sulu,5,,45.589375,2015-06-01,0.4850066264030332
846,2015-07-01,sulu,6,,46.705765306122466,2015-07-01,0.4850066264030332
847,2015-08-01,sulu,7,,46.82348484848487,2015-08-01,0.4850066264030332
848,2015-09-01,sulu,8,,49.3810931174089,2015-09-01,0.2425033132015166
849,2015-10-01,sulu,9,,44.55231958762887,2015-10-01,0.3637549698022749
850,2015-11-01,sulu,10,,40.15056818181818,2015-11-01,0.2425033132015166
851,2015-12-01,sulu,11,,42.91578125,2015-12-01,0.2425033132015166
852,2015-01-01,surigao del norte,0,7.0,63.18,2015-01-01,27.830001979022363
853,2015-02-01,surigao del norte,1,6.0,66.66666666666667,2015-02-01,18.759482815489147
854,2015-03-01,surigao del norte,2,4.0,53.68,2015-03-01,8.658222837918068
855,2015-04-01,surigao del norte,3,,18.03636363636364,2015-04-01,5.566000395804473
856,2015-05-01,surigao del norte,4,,37.846153846153854,2015-05-01,5.566000395804473
857,2015-06-01,surigao del norte,5,,35.45395833333333,2015-06-01,10.101259977571079
858,2015-07-01,surigao del norte,6,4.0,38.5975,2015-07-01,10.925852628801373
859,2015-08-01,surigao del norte,7,10.0,73.24800000000002,2015-08-01,13.605778745299821
860,2015-09-01,surigao del norte,8,6.0,86.15500000000002,2015-09-01,16.90414935022099
861,2015-10-01,surigao del norte,9,5.0,87.542,2015-10-01,36.28207665413286
862,2015-11-01,surigao del norte,10,4.0,76.375,2015-11-01,34.01444686324955
863,2015-12-01,surigao del norte,11,3.0,81.3,2015-12-01,37.725113793785866
864,2015-01-01,surigao del sur,0,,48.40569230769233,2015-01-01,20.261713803292526
865,2015-02-01,surigao del sur,1,,45.3375,2015-02-01,16.88476150274377
866,2015-03-01,surigao del sur,2,,31.571764705882355,2015-03-01,10.975094976783453
867,2015-04-01,surigao del sur,3,,23.077777777777772,2015-04-01,5.0654284508231315
868,2015-05-01,surigao del sur,4,,26.09090909090909,2015-05-01,6.247361756015196
869,2015-06-01,surigao del sur,5,,41.37215384615384,2015-06-01,11.988180666948079
870,2015-07-01,surigao del sur,6,6.0,41.77333333333333,2015-07-01,17.05360911777121
871,2015-08-01,surigao del sur,7,11.0,42.32363636363636,2015-08-01,24.48290417897847
872,2015-09-01,surigao del sur,8,7.0,57.23857142857143,2015-09-01,32.75643731532292
873,2015-10-01,surigao del sur,9,2.0,15.895,2015-10-01,38.32840861122836
874,2015-11-01,surigao del sur,10,1.0,5.08,2015-11-01,36.30223723089911
875,2015-12-01,surigao del sur,11,,51.61942857142858,2015-12-01,61.460531869987335
876,2015-01-01,tarlac,0,16.0,29.55375,2015-01-01,14.274974067130444
877,2015-02-01,tarlac,1,10.0,28.9,2015-02-01,8.711394430710374
878,2015-03-01,tarlac,2,8.0,17.375,2015-03-01,7.247294526389302
879,2015-04-01,tarlac,3,,32.111111111111114,2015-04-01,5.636784631636124
880,2015-05-01,tarlac,4,,34.416666666666664,2015-05-01,7.393704516821409
881,2015-06-01,tarlac,5,18.0,22.913888888888888,2015-06-01,14.640999043210712
882,2015-07-01,tarlac,6,64.0,28.923750000000005,2015-07-01,70.78923037392379
883,2015-08-01,tarlac,7,51.0,23.003921568627447,2015-08-01,121.44708706343286
884,2015-09-01,tarlac,8,46.0,16.61978260869565,2015-09-01,92.01867898657932
885,2015-10-01,tarlac,9,38.0,12.46473684210526,2015-10-01,69.91077043133114
886,2015-11-01,tarlac,10,31.0,8.487096774193548,2015-11-01,53.000416536422776
887,2015-12-01,tarlac,11,22.0,6.700909090909092,2015-12-01,28.623153129476943
888,2015-01-01,tawi-tawi,0,,43.54061403508772,2015-01-01,1.7915872183049024
889,2015-02-01,tawi-tawi,1,,42.64213178294574,2015-02-01,6.1425847484739515
890,2015-03-01,tawi-tawi,2,,44.19208695652173,2015-03-01,3.583174436609805
891,2015-04-01,tawi-tawi,3,,27.447619047619053,2015-04-01,0.5118820623728293
892,2015-05-01,tawi-tawi,4,,31.8,2015-05-01,1.7915872183049024
893,2015-06-01,tawi-tawi,5,,48.45391304347826,2015-06-01,4.350997530169049
894,2015-07-01,tawi-tawi,6,,46.853268292682934,2015-07-01,2.815351343050561
895,2015-08-01,tawi-tawi,7,,47.2023320158103,2015-08-01,1.7915872183049024
896,2015-09-01,tawi-tawi,8,,49.59567375886526,2015-09-01,1.5356461871184879
897,2015-10-01,tawi-tawi,9,,45.662638297872356,2015-10-01,0.5118820623728293
898,2015-11-01,tawi-tawi,10,,38.813133640553005,2015-11-01,1.0237641247456586
899,2015-12-01,tawi-tawi,11,,42.62087719298246,2015-12-01,0.5118820623728293
900,2015-01-01,zambales,0,5.0,53.0,2015-01-01,7.96247502678287
901,2015-02-01,zambales,1,5.0,39.6,2015-02-01,4.7050988794626045
902,2015-03-01,zambales,2,3.0,17.333333333333332,2015-03-01,3.6193068303558498
903,2015-04-01,zambales,3,,17.842105263157894,2015-04-01,2.2922276592253716
904,2015-05-01,zambales,4,,24.41666666666667,2015-05-01,3.6193068303558498
905,2015-06-01,zambales,5,14.0,21.772857142857145,2015-06-01,6.51475229464053
906,2015-07-01,zambales,6,33.0,41.15121212121213,2015-07-01,26.78287054463329
907,2015-08-01,zambales,7,25.0,43.6692,2015-08-01,51.394156991053066
908,2015-09-01,zambales,8,33.0,47.80181818181818,2015-09-01,57.546978602658015
909,2015-10-01,zambales,9,25.0,50.6904,2015-10-01,55.97861230950381
910,2015-11-01,zambales,10,22.0,52.1440909090909,2015-11-01,47.29227591664977
911,2015-12-01,zambales,11,14.0,47.29428571428571,2015-12-01,20.87133605505207
912,2015-01-01,zamboanga del norte,0,72.0,43.00958333333333,2015-01-01,10.57946811971212
913,2015-02-01,zamboanga del norte,1,59.0,46.01135593220339,2015-02-01,7.909882706326819
914,2015-03-01,zamboanga del norte,2,26.0,40.17576923076923,2015-03-01,8.89861804461767
915,2015-04-01,zamboanga del norte,3,,16.15,2015-04-01,7.020020901865052
916,2015-05-01,zamboanga del norte,4,,29.23076923076923,2015-05-01,9.590732781421268
917,2015-06-01,zamboanga del norte,5,6.0,30.32166666666667,2015-06-01,18.785971427526196
918,2015-07-01,zamboanga del norte,6,61.0,52.14213114754099,2015-07-01,25.70711879556216
919,2015-08-01,zamboanga del norte,7,84.0,50.96333333333335,2015-08-01,18.588224359868025
920,2015-09-01,zamboanga del norte,8,81.0,48.522222222222226,2015-09-01,19.28033909667162
921,2015-10-01,zamboanga del norte,9,57.0,39.599649122807016,2015-10-01,15.720891878824553
922,2015-11-01,zamboanga del norte,10,56.0,38.22160714285714,2015-11-01,9.986226916737609
923,2015-12-01,zamboanga del norte,11,47.0,35.36893617021278,2015-12-01,4.449309022308835
924,2015-01-01,zamboanga del sur,0,81.0,48.66666666666666,2015-01-01,15.914782215818331
925,2015-02-01,zamboanga del sur,1,101.0,42.06930693069307,2015-02-01,15.060297264633455
926,2015-03-01,zamboanga del sur,2,49.0,41.41877551020408,2015-03-01,11.642357459893947
927,2015-04-01,zamboanga del sur,3,,16.15,2015-04-01,7.156311466173344
928,2015-05-01,zamboanga del sur,4,,29.23076923076923,2015-05-01,12.443437101629769
929,2015-06-01,zamboanga del sur,5,25.0,56.3136,2015-06-01,24.67325296546332
930,2015-07-01,zamboanga del sur,6,66.0,41.881515151515174,2015-07-01,33.85896619070075
931,2015-08-01,zamboanga del sur,7,84.0,37.756428571428586,2015-08-01,25.367521988301032
932,2015-09-01,zamboanga del sur,8,87.0,46.138505747126466,2015-09-01,22.163203421357743
933,2015-10-01,zamboanga del sur,9,66.0,44.90863636363638,2015-10-01,18.531642378822017
934,2015-11-01,zamboanga del sur,10,52.0,35.490384615384606,2015-11-01,18.211210522127686
935,2015-12-01,zamboanga del sur,11,36.0,45.96722222222221,2015-12-01,12.443437101629769
936,2015-01-01,zamboanga sibugay,0,57.0,40.39368421052632,2015-01-01,6.475773499555383
937,2015-02-01,zamboanga sibugay,1,50.0,45.66,2015-02-01,8.371121840888666
938,2015-03-01,zamboanga sibugay,2,25.0,50.48,2015-03-01,11.21414435288859
939,2015-04-01,zamboanga sibugay,3,,16.15,2015-04-01,10.266470182221948
940,2015-05-01,zamboanga sibugay,4,,29.23076923076923,2015-05-01,15.320732425777368
941,2015-06-01,zamboanga sibugay,5,9.0,47.071111111111115,2015-06-01,24.639528437332675
942,2015-07-01,zamboanga sibugay,6,37.0,47.0172972972973,2015-07-01,22.42828870577718
943,2015-08-01,zamboanga sibugay,7,34.0,56.87617647058825,2015-08-01,13.7412754746663
944,2015-09-01,zamboanga sibugay,8,39.0,50.61897435897436,2015-09-01,7.581393365333131
945,2015-10-01,zamboanga sibugay,9,37.0,50.56243243243245,2015-10-01,9.318796011555307
946,2015-11-01,zamboanga sibugay,10,33.0,40.91272727272728,2015-11-01,4.422479463110993
947,2015-12-01,zamboanga sibugay,11,24.0,42.43458333333333,2015-12-01,1.2635655608888552
